,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
1071,BSA,30,3,0.45,0.4,134.51310787754213,213930,24.055999755859375,True,17,100,0.2
1072,BAB,30,3,0.45,0.4,284.40520116942133,74789,0.13899999856948853,True,17,100,0.2
1073,MOEA-QR-BAB,30,3,0.45,0.4,284.40520116942133,1085645,1.3309999704360962,True,17,100,0.2
1074,MOEA-QR-BSA,30,3,0.45,0.4,284.4052011694213,262665,24.124000549316406,True,17,100,0.2
1075,BSA,30,3,0.45,0.4,284.4052011694213,262665,24.166000366210938,True,17,100,0.2
1076,BAB,30,3,0.45,0.4,392.12478029685326,64068,0.14900000393390656,True,17,100,0.2
1077,MOEA-QR-BAB,30,3,0.45,0.4,392.12478029685326,1051216,1.1950000524520874,True,17,100,0.2
1078,MOEA-QR-BSA,30,3,0.45,0.4,392.1247802968534,218055,24.000999450683594,True,17,100,0.2
1079,BSA,30,3,0.45,0.4,392.1247802968534,218055,24.009000778198242,True,17,100,0.2
1080,BAB,50,2,0.1,0.0,32.06065567788459,1803028056,3043.798095703125,True,27,100,0.2
1081,MOEA-QR-BAB,50,2,0.1,0.0,32.06065567788459,1788919809,18278.13671875,True,27,100,0.2
1082,MOEA-QR-BSA,50,2,0.1,0.0,32.06065567788455,80346,13.423999786376953,True,27,100,0.2
1083,BSA,50,2,0.1,0.0,32.06065567788455,80346,13.413999557495117,True,27,100,0.2
1084,BAB,50,2,0.1,0.0,44.28868749802426,10121093,18.586000442504883,True,27,100,0.2
