,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
4801,MOEA-QR-BAB,20,3,0.1,0.0,14.550993764090258,12309,0.012013999745249748,True,12,100,0.2
4802,MOEA-QR-BSA,20,3,0.1,0.0,14.55099376409024,23190,1.7964019775390625,True,12,100,0.2
4803,BSA,20,3,0.1,0.0,14.55099376409024,23190,1.781154990196228,True,12,100,0.2
4804,EXACT,20,3,0.1,0.0,14.550993764090274,0,0.2815060019493103,True,12,100,0.2
4805,BAB,20,3,0.1,0.0,39.52375984914684,2960,0.00534099992364645,True,12,100,0.2
4806,MOEA-QR-BAB,20,3,0.1,0.0,39.52375984914684,17625,0.01898300088942051,True,12,100,0.2
4807,MOEA-QR-BSA,20,3,0.1,0.0,39.5237598491468,35025,1.799860954284668,True,12,100,0.2
4808,BSA,20,3,0.1,0.0,39.5237598491468,35025,1.8059300184249878,True,12,100,0.2
4809,EXACT,20,3,0.1,0.0,39.52375984914683,0,0.28144899010658264,True,12,100,0.2
4810,BAB,20,3,0.1,0.0,21.43020183607851,3012,0.0059079998172819614,True,12,100,0.2
4811,MOEA-QR-BAB,20,3,0.1,0.0,21.43020183607851,14276,0.016860000789165497,True,12,100,0.2
4812,MOEA-QR-BSA,20,3,0.1,0.0,21.430201836078496,27525,1.8030929565429688,True,12,100,0.2
4813,BSA,20,3,0.1,0.0,21.430201836078496,27525,1.7841650247573853,True,12,100,0.2
4814,EXACT,20,3,0.1,0.0,21.43020183607847,0,0.2804880142211914,True,12,100,0.2
4815,BAB,20,3,0.1,0.0,51.62461361386326,3235,0.004978999961167574,True,12,100,0.2
4816,MOEA-QR-BAB,20,3,0.1,0.0,51.62461361386326,15450,0.018635999411344528,True,12,100,0.2
4817,MOEA-QR-BSA,20,3,0.1,0.0,57.43802172995804,40425,1.8502110242843628,True,12,100,0.2
4818,BSA,20,3,0.1,0.0,57.43802172995804,40425,1.8438620567321777,True,12,100,0.2
4819,EXACT,20,3,0.1,0.0,51.624613613863225,0,0.28007400035858154,True,12,100,0.2
4820,BAB,20,3,0.1,0.0,12.88046416815885,4019,0.008022000081837177,True,12,100,0.2
4821,MOEA-QR-BAB,20,3,0.1,0.0,12.88046416815885,14085,0.015607999637722969,True,12,100,0.2
