algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
MOEA-QR-BSA,15,5,0.1,0.0,1.063337035721105,8370,2.2195069789886475,True,10,100,0.2
BSA,15,5,0.1,0.0,1.063337035721105,8370,2.2034409046173096,True,10,100,0.2
EXACT,15,5,0.1,0.0,1.0633370357211067,0,0.007822999730706215,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,2.1326776216901413,1292,0.0028210000600665808,True,10,100,0.2
BAB,15,5,0.1,0.0,2.1326776216901413,1426,0.002752000000327825,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,2.132677621690126,16120,2.2473111152648926,True,10,100,0.2
BSA,15,5,0.1,0.0,2.132677621690126,16120,2.4623188972473145,True,10,100,0.2
EXACT,15,5,0.1,0.0,2.1326776216901413,0,0.008341000415384771,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,1.8868337033775688,1003,0.002403999911621213,True,10,100,0.2
BAB,15,5,0.1,0.0,1.8868337033775688,1240,0.002560999942943454,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,1.8868337033775633,6417,2.226764917373657,True,10,100,0.2
BSA,15,5,0.1,0.0,1.8868337033775633,6417,2.1727869510650635,True,10,100,0.2
EXACT,15,5,0.1,0.0,1.8868337033775755,0,0.00827299989759922,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,20.208895304015094,710,0.0022770001087337732,True,10,100,0.2
BAB,15,5,0.1,0.0,20.208895304015094,1219,0.0023960000835359092,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,20.20889530401505,8990,2.3553249835968018,True,10,100,0.2
BSA,15,5,0.1,0.0,20.20889530401505,8990,2.3439431190490723,True,10,100,0.2
EXACT,15,5,0.1,0.0,20.20889530401508,0,0.008276999928057194,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,1.5512647895039533,700,0.0019320000428706405,True,10,100,0.2
BAB,15,5,0.1,0.0,1.5512647895039533,1243,0.00253800000064075,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,1.551264789503933,7564,2.182960033416748,True,10,100,0.2
BSA,15,5,0.1,0.0,1.551264789503933,7564,2.1128320693969727,True,10,100,0.2
EXACT,15,5,0.1,0.0,1.5512647895039455,0,0.008229999803006649,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,14.311824496392633,691,0.0017579999985173347,True,10,100,0.2
BAB,15,5,0.1,0.0,14.311824496392633,1278,0.003061000024899841,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,14.311824496392445,8277,2.5106420516967773,True,10,100,0.2
BSA,15,5,0.1,0.0,14.311824496392445,8277,2.5145249366760254,True,10,100,0.2
EXACT,15,5,0.1,0.0,14.311824496392536,0,0.00980599969625473,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,89.71465673436985,661,0.002125999890267849,True,10,100,0.2
BAB,15,5,0.1,0.0,89.71465673436985,1272,0.0026149998884648085,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,89.71465673436991,8990,2.2310559749603267,True,10,100,0.2
BSA,15,5,0.1,0.0,89.71465673436991,8990,2.3442530632019043,True,10,100,0.2
EXACT,15,5,0.1,0.0,89.71465673437002,0,0.008484000340104103,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,3.1957338163709146,623,0.002166999969631433,True,10,100,0.2
BAB,15,5,0.1,0.0,3.1957338163709146,1202,0.002309999894350767,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,3.195733816370897,7688,2.2003459930419917,True,10,100,0.2
BSA,15,5,0.1,0.0,3.195733816370897,7688,2.168498039245605,True,10,100,0.2
EXACT,15,5,0.1,0.0,3.1957338163709124,0,0.008143000304698944,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,103.448564434975,1039,0.003206999972462654,True,10,100,0.2
BAB,15,5,0.1,0.0,103.448564434975,1241,0.0027069998905062675,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,103.448564434975,4092,2.163922071456909,True,10,100,0.2
BSA,15,5,0.1,0.0,103.448564434975,4092,2.466454029083252,True,10,100,0.2
EXACT,15,5,0.1,0.0,103.44856443497505,0,0.007550999987870455,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,29.24767803682141,661,0.001800999976694584,True,10,100,0.2
BAB,15,5,0.1,0.0,29.24767803682141,1253,0.0025710000190883875,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,29.247678036821352,3627,2.176408052444458,True,10,100,0.2
BSA,15,5,0.1,0.0,29.247678036821352,3627,2.1763339042663574,True,10,100,0.2
EXACT,15,5,0.1,0.0,29.24767803682139,0,0.007557999808341266,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,79.73422085429306,695,0.0023560000117868185,True,10,100,0.2
BAB,15,5,0.1,0.0,79.73422085429306,1357,0.002869999967515469,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,79.73422085429297,13578,2.334404945373535,True,10,100,0.2
BSA,15,5,0.1,0.0,79.73422085429297,13578,2.7750720977783203,True,10,100,0.2
EXACT,15,5,0.1,0.0,79.73422085429301,0,0.00877700001001358,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,2.0844815331046576,829,0.0026700000744313,True,10,100,0.2
BAB,15,5,0.1,0.0,2.0844815331046576,1216,0.0026869999710470442,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,2.084481533104647,9331,2.2622509002685547,True,10,100,0.2
BSA,15,5,0.1,0.0,2.084481533104647,9331,2.203481912612915,True,10,100,0.2
EXACT,15,5,0.1,0.0,2.084481533104653,0,0.00838099978864193,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,0.20477558880944274,814,0.0021269998978823428,True,10,100,0.2
BAB,15,5,0.1,0.0,0.20477558880944274,1211,0.002325000008568168,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,0.20477558880944105,11408,2.6116199493408203,True,10,100,0.2
BSA,15,5,0.1,0.0,0.20477558880944105,11408,2.4798789024353027,True,10,100,0.2
EXACT,15,5,0.1,0.0,0.20477558880944005,0,0.008248000405728817,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,16.236967863681745,705,0.001988000003620982,True,10,100,0.2
BAB,15,5,0.1,0.0,16.236967863681745,1277,0.0027149999514222145,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,16.236967863681702,12369,2.253798007965088,True,10,100,0.2
BSA,15,5,0.1,0.0,16.236967863681702,12369,2.2606561183929443,True,10,100,0.2
EXACT,15,5,0.1,0.0,16.236967863681723,0,0.008174000307917595,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,5.229647781250105,720,0.0017460000235587358,True,10,100,0.2
BAB,15,5,0.1,0.0,5.229647781250105,1319,0.002738999901339412,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,5.229647781250082,11284,2.292104005813598,True,10,100,0.2
BSA,15,5,0.1,0.0,5.229647781250082,11284,2.5567400455474854,True,10,100,0.2
EXACT,15,5,0.1,0.0,5.229647781250098,0,0.008821999654173851,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,35.13368330875116,720,0.002010999945923686,True,10,100,0.2
BAB,15,5,0.1,0.0,35.13368330875116,1225,0.0025679999962449074,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,35.133683308751145,5921,2.284096002578736,True,10,100,0.2
BSA,15,5,0.1,0.0,35.133683308751145,5921,2.26348090171814,True,10,100,0.2
EXACT,15,5,0.1,0.0,35.13368330875121,0,0.008298999629914759,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,88.19496561906122,770,0.002692000009119511,True,10,100,0.2
BAB,15,5,0.1,0.0,88.19496561906122,1214,0.0023459999356418852,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,88.19496561906111,10726,2.5254828929901123,True,10,100,0.2
BSA,15,5,0.1,0.0,88.19496561906111,10726,2.8633959293365483,True,10,100,0.2
EXACT,15,5,0.1,0.0,88.19496561906118,0,0.00814099982380867,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,0.4910088726724802,781,0.0024790000170469284,True,10,100,0.2
BAB,15,5,0.1,0.0,0.4910088726724802,1214,0.002322999993339181,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,0.4910088726724826,16461,2.33664608001709,True,10,100,0.2
BSA,15,5,0.1,0.0,0.4910088726724826,16461,2.360522985458374,True,10,100,0.2
EXACT,15,5,0.1,0.0,0.49100887267248294,0,0.008283000439405441,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,11.85499895695252,603,0.0019109999993816016,True,10,100,0.2
BAB,15,5,0.1,0.0,11.85499895695252,1275,0.002697000047191977,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,11.854998956952484,17143,2.2838680744171143,True,10,100,0.2
BSA,15,5,0.1,0.0,11.854998956952484,17143,2.279620885848999,True,10,100,0.2
EXACT,15,5,0.1,0.0,11.854998956952526,0,0.00815299991518259,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,24.91520734622797,560,0.0019020000472664835,True,10,100,0.2
BAB,15,5,0.1,0.0,24.91520734622797,1449,0.003194000106304884,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,24.91520734622793,5301,2.006019115447998,True,10,100,0.2
BSA,15,5,0.1,0.0,24.91520734622793,5301,2.0009450912475586,True,10,100,0.2
EXACT,15,5,0.1,0.0,24.91520734622794,0,0.00813400000333786,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,0.9708978941857834,677,0.002445999998599291,True,10,100,0.2
BAB,15,5,0.1,0.0,0.9708978941857834,1228,0.0024659999180585146,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,0.9708978941857748,6696,2.250338077545166,True,10,100,0.2
BSA,15,5,0.1,0.0,0.9708978941857748,6696,2.2304151058197017,True,10,100,0.2
EXACT,15,5,0.1,0.0,0.9708978941857838,0,0.008119000121951103,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,25.808017850197796,735,0.0022819999139755964,True,10,100,0.2
BAB,15,5,0.1,0.0,25.808017850197796,1220,0.002485000062733889,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,25.8080178501977,13733,2.8808419704437256,True,10,100,0.2
BSA,15,5,0.1,0.0,25.8080178501977,13733,2.891840934753418,True,10,100,0.2
EXACT,15,5,0.1,0.0,25.808017850197736,0,0.010592999868094921,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,19.511781283916868,655,0.0020709999371320014,True,10,100,0.2
BAB,15,5,0.1,0.0,19.511781283916868,1244,0.0025329999625682826,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,19.51178128391687,11594,2.5228641033172607,True,10,100,0.2
BSA,15,5,0.1,0.0,19.51178128391687,11594,2.136486053466797,True,10,100,0.2
EXACT,15,5,0.1,0.0,19.511781283916907,0,0.007526999805122614,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,46.24545398342066,608,0.00165200000628829,True,10,100,0.2
BAB,15,5,0.1,0.0,46.24545398342066,1250,0.0024109999649226665,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,82.78455984587274,13485,2.4883570671081543,True,10,100,0.2
BSA,15,5,0.1,0.0,82.78455984587274,13485,2.4800589084625244,True,10,100,0.2
EXACT,15,5,0.1,0.0,46.24545398342066,0,0.007400000002235173,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,35.08284308204379,655,0.0018119999440386887,True,10,100,0.2
BAB,15,5,0.1,0.0,35.08284308204379,1237,0.002389000030234456,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,35.08284308204378,11439,2.014724969863892,True,10,100,0.2
BSA,15,5,0.1,0.0,35.08284308204378,11439,2.16697096824646,True,10,100,0.2
EXACT,15,5,0.1,0.0,35.08284308204381,0,0.007474000100046395,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,137.94479611572135,700,0.0020149999763816595,True,10,100,0.2
BAB,15,5,0.1,0.0,137.94479611572135,1223,0.002256999956443906,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,137.94479611572132,6913,2.5480849742889404,True,10,100,0.2
BSA,15,5,0.1,0.0,137.94479611572132,6913,2.80693793296814,True,10,100,0.2
EXACT,15,5,0.1,0.0,137.9447961157213,0,0.010307000018656256,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,54.056893990407936,662,0.0024139999877661467,True,10,100,0.2
BAB,15,5,0.1,0.0,54.056893990407936,1322,0.0034179999493062496,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,54.05689399040777,11377,3.091202974319458,True,10,100,0.2
BSA,15,5,0.1,0.0,54.05689399040777,11377,2.4244730472564697,True,10,100,0.2
EXACT,15,5,0.1,0.0,54.056893990407936,0,0.007970999926328659,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,2.611264945363537,554,0.0020590000785887237,True,10,100,0.2
BAB,15,5,0.1,0.0,2.611264945363537,1497,0.0033690000418573622,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,2.6112649453635357,5456,2.17258095741272,True,10,100,0.2
BSA,15,5,0.1,0.0,2.6112649453635357,5456,2.851516008377075,True,10,100,0.2
EXACT,15,5,0.1,0.0,2.611264945363551,0,0.010660000145435332,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,22.220156313719023,816,0.0024500000290572643,True,10,100,0.2
BAB,15,5,0.1,0.0,22.220156313719023,1290,0.002816000021994114,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,22.22015631371901,14105,2.4132440090179443,True,10,100,0.2
BSA,15,5,0.1,0.0,22.22015631371901,14105,2.4063479900360107,True,10,100,0.2
EXACT,15,5,0.1,0.0,22.220156313719148,0,0.008287999778985977,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,53.71951577357299,656,0.0023360000923275948,True,10,100,0.2
BAB,15,5,0.1,0.0,53.71951577357299,1304,0.002763000084087253,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,53.71951577357297,13268,2.498120069503784,True,10,100,0.2
BSA,15,5,0.1,0.0,53.71951577357297,13268,2.623779058456421,True,10,100,0.2
EXACT,15,5,0.1,0.0,53.71951577357303,0,0.008131000213325024,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,72.5661491655787,602,0.002148000057786703,True,10,100,0.2
BAB,15,5,0.1,0.0,72.5661491655787,1341,0.002991999965161085,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,72.56614916557864,4960,2.333080053329468,True,10,100,0.2
BSA,15,5,0.1,0.0,72.56614916557864,4960,2.2547719478607178,True,10,100,0.2
EXACT,15,5,0.1,0.0,72.56614916557874,0,0.008231000043451786,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,34.88639199825523,859,0.002316999947652221,True,10,100,0.2
BAB,15,5,0.1,0.0,34.88639199825523,1306,0.0028909998945891857,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,34.8863919982552,4495,2.1762499809265137,True,10,100,0.2
BSA,15,5,0.1,0.0,34.8863919982552,4495,2.3351778984069824,True,10,100,0.2
EXACT,15,5,0.1,0.0,34.88639199825522,0,0.0084610003978014,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,4.160639571364769,757,0.002256999956443906,True,10,100,0.2
BAB,15,5,0.1,0.0,4.160639571364769,1231,0.0022269999608397484,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,4.160639571364748,4867,2.1884360313415527,True,10,100,0.2
BSA,15,5,0.1,0.0,4.160639571364748,4867,2.0767168998718257,True,10,100,0.2
EXACT,15,5,0.1,0.0,4.160639571364757,0,0.007247000001370906,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,5.252921912862059,669,0.002104999963194132,True,10,100,0.2
BAB,15,5,0.1,0.0,5.252921912862059,1247,0.002383999992161989,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,5.252921912862061,5177,1.8105629682540891,True,10,100,0.2
BSA,15,5,0.1,0.0,5.252921912862061,5177,1.873252034187317,True,10,100,0.2
EXACT,15,5,0.1,0.0,5.252921912862076,0,0.0073299999348819265,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,1.045535555826952,561,0.0016459999606013296,True,10,100,0.2
BAB,15,5,0.1,0.0,1.045535555826952,1204,0.002005999907851219,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,1.045535555826949,6634,2.215522050857544,True,10,100,0.2
BSA,15,5,0.1,0.0,1.045535555826949,6634,2.1611220836639404,True,10,100,0.2
EXACT,15,5,0.1,0.0,1.0455355558269497,0,0.007381000090390444,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,143.7836614079384,1160,0.003250000067055225,True,10,100,0.2
BAB,15,5,0.1,0.0,143.7836614079384,1274,0.0026370000559836626,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,143.78366140793835,3875,1.9575920104980469,True,10,100,0.2
BSA,15,5,0.1,0.0,143.78366140793835,3875,1.94857394695282,True,10,100,0.2
EXACT,15,5,0.1,0.0,143.7836614079385,0,0.0073979999870061874,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,28.201018745890604,732,0.0017600000137463212,True,10,100,0.2
BAB,15,5,0.1,0.0,28.201018745890604,1206,0.002179000061005354,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,28.20101874589052,12617,2.303040027618408,True,10,100,0.2
BSA,15,5,0.1,0.0,28.20101874589052,12617,2.211076021194458,True,10,100,0.2
EXACT,15,5,0.1,0.0,28.201018745890657,0,0.007451000157743692,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,15.969701283520804,550,0.0016139999497681856,True,10,100,0.2
BAB,15,5,0.1,0.0,15.969701283520804,1342,0.0026690000668168072,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,15.969701283520724,5425,2.0109319686889653,True,10,100,0.2
BSA,15,5,0.1,0.0,15.969701283520724,5425,2.711765050888061,True,10,100,0.2
EXACT,15,5,0.1,0.0,15.969701283520735,0,0.009461999870836737,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,16.572744311990707,616,0.0021399999968707557,True,10,100,0.2
BAB,15,5,0.1,0.0,16.572744311990707,1523,0.0037609999999403954,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,16.572744311990693,11284,3.358261108398437,True,10,100,0.2
BSA,15,5,0.1,0.0,16.572744311990693,11284,2.91956090927124,True,10,100,0.2
EXACT,15,5,0.1,0.0,16.572744311990704,0,0.008762000128626823,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,15.533272545208835,632,0.0028570001013576984,True,10,100,0.2
BAB,15,5,0.1,0.0,15.533272545208835,1231,0.0029579999390989538,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,15.533272545208813,7347,2.554136037826538,True,10,100,0.2
BSA,15,5,0.1,0.0,15.533272545208813,7347,2.3478810787200928,True,10,100,0.2
EXACT,15,5,0.1,0.0,15.533272545208805,0,0.009531999938189985,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,69.55655437000945,802,0.0032279998995363712,True,10,100,0.2
BAB,15,5,0.1,0.0,69.55655437000945,1231,0.003756999969482422,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,69.55655437000938,8463,3.251739025115967,True,10,100,0.2
BSA,15,5,0.1,0.0,69.55655437000938,8463,2.490173101425171,True,10,100,0.2
EXACT,15,5,0.1,0.0,69.55655437000945,0,0.00849200040102005,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,53.55740932455599,839,0.0021269998978823428,True,10,100,0.2
BAB,15,5,0.1,0.0,53.55740932455599,1201,0.0025329999625682826,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,53.55740932455592,3565,2.356739997863769,True,10,100,0.2
BSA,15,5,0.1,0.0,53.55740932455592,3565,2.236959934234619,True,10,100,0.2
EXACT,15,5,0.1,0.0,53.55740932455603,0,0.008197000250220299,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,4.625854654415988,900,0.0028470000252127647,True,10,100,0.2
BAB,15,5,0.1,0.0,4.625854654415988,1204,0.002342999912798405,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,4.625854654415984,18011,2.4031291007995605,True,10,100,0.2
BSA,15,5,0.1,0.0,4.625854654415984,18011,2.6642510890960693,True,10,100,0.2
EXACT,15,5,0.1,0.0,4.625854654415981,0,0.008187999948859215,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,19.46884014579993,659,0.002061000093817711,True,10,100,0.2
BAB,15,5,0.1,0.0,19.46884014579993,1228,0.002558999927714467,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,19.468840145799927,8990,2.5458180904388428,True,10,100,0.2
BSA,15,5,0.1,0.0,19.468840145799927,8990,2.602721929550171,True,10,100,0.2
EXACT,15,5,0.1,0.0,19.468840145799927,0,0.008129999972879888,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,5.508565842391761,630,0.0021399999968707557,True,10,100,0.2
BAB,15,5,0.1,0.0,5.508565842391761,1211,0.00228599994443357,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,5.508565842391668,10292,2.1412129402160645,True,10,100,0.2
BSA,15,5,0.1,0.0,5.508565842391668,10292,2.134619951248169,True,10,100,0.2
EXACT,15,5,0.1,0.0,5.50856584239169,0,0.008097000420093536,True,10,100,0.2
MOEA-QR-BAB,15,5,0.1,0.0,12.172894932793875,930,0.002850000048056245,True,10,100,0.2
BAB,15,5,0.1,0.0,12.172894932793875,1217,0.0024399999529123306,True,10,100,0.2
MOEA-QR-BSA,15,5,0.1,0.0,12.172894932793875,9331,2.165080070495605,True,10,100,0.2
BSA,15,5,0.1,0.0,12.172894932793875,9331,2.157432079315185,True,10,100,0.2
EXACT,15,5,0.1,0.0,12.172894932793898,0,0.008259999565780163,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,1.4342138868015395,533,0.001957000000402332,True,10,100,0.2
BAB,15,5,0.3,0.0,1.4342138868015395,1232,0.0024210000410676003,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,1.4342138868015213,7936,2.057811975479126,True,10,100,0.2
BSA,15,5,0.3,0.0,1.4342138868015213,7936,2.0569639205932617,True,10,100,0.2
EXACT,15,5,0.3,0.0,1.4342138868015233,0,0.008123000152409077,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,591.8707040472623,581,0.0017969999462366106,True,10,100,0.2
BAB,15,5,0.3,0.0,591.8707040472623,1203,0.0023449999280273914,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,591.8707040472619,7254,2.1330199241638184,True,10,100,0.2
BSA,15,5,0.3,0.0,591.8707040472619,7254,2.1318359375,True,10,100,0.2
EXACT,15,5,0.3,0.0,591.8707040472619,0,0.008093999698758125,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,42.35566170208796,598,0.0019249999895691872,True,10,100,0.2
BAB,15,5,0.3,0.0,42.35566170208796,1205,0.0024679999332875013,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,42.35566170208797,7471,2.118933916091919,True,10,100,0.2
BSA,15,5,0.3,0.0,42.35566170208797,7471,2.185877084732056,True,10,100,0.2
EXACT,15,5,0.3,0.0,42.35566170208797,0,0.007974999956786633,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,58.15007001946742,851,0.002454000059515238,True,10,100,0.2
BAB,15,5,0.3,0.0,58.15007001946742,1288,0.002781999995931983,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,58.15007001946734,3162,1.9820760488510127,True,10,100,0.2
BSA,15,5,0.3,0.0,58.15007001946734,3162,1.988759994506836,True,10,100,0.2
EXACT,15,5,0.3,0.0,58.15007001946742,0,0.00792699959129095,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,4.305303050044774,547,0.0018540000310167672,True,10,100,0.2
BAB,15,5,0.3,0.0,4.305303050044774,1212,0.0022929999977350235,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,4.305303050044746,15717,2.1059401035308842,True,10,100,0.2
BSA,15,5,0.3,0.0,4.305303050044746,15717,2.1084699630737305,True,10,100,0.2
EXACT,15,5,0.3,0.0,4.305303050044768,0,0.00801400002092123,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,12.90482177475621,668,0.002219999907538295,True,10,100,0.2
BAB,15,5,0.3,0.0,12.90482177475621,1212,0.0022529999259859324,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,12.90482177475618,14105,2.187258005142212,True,10,100,0.2
BSA,15,5,0.3,0.0,12.90482177475618,14105,2.1839230060577397,True,10,100,0.2
EXACT,15,5,0.3,0.0,12.904821774756195,0,0.007953999564051628,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,22.055802397616507,858,0.0021460000425577164,True,10,100,0.2
BAB,15,5,0.3,0.0,22.055802397616507,1394,0.0028409999795258045,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,22.0558023976164,9517,2.0510210990905757,True,10,100,0.2
BSA,15,5,0.3,0.0,22.0558023976164,9517,2.0425009727478027,True,10,100,0.2
EXACT,15,5,0.3,0.0,22.05580239761655,0,0.008073999546468258,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,4.950999863426444,505,0.0014880000380799176,True,10,100,0.2
BAB,15,5,0.3,0.0,4.950999863426444,1203,0.002303000073879957,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,4.9509998634264205,13454,2.085998058319092,True,10,100,0.2
BSA,15,5,0.3,0.0,4.9509998634264205,13454,2.088809967041016,True,10,100,0.2
EXACT,15,5,0.3,0.0,4.950999863426447,0,0.007954999804496765,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,5.43671616075469,582,0.001673000049777329,True,10,100,0.2
BAB,15,5,0.3,0.0,5.43671616075469,1215,0.002261999994516373,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,5.436716160754669,9703,2.066358089447021,True,10,100,0.2
BSA,15,5,0.3,0.0,5.436716160754669,9703,2.0666968822479252,True,10,100,0.2
EXACT,15,5,0.3,0.0,5.436716160754666,0,0.007957999594509602,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,61.733014287462254,1168,0.002672000089660287,True,10,100,0.2
BAB,15,5,0.3,0.0,61.733014287462254,1232,0.002524999901652336,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,61.73301428746222,15655,2.2350170612335205,True,10,100,0.2
BSA,15,5,0.3,0.0,61.73301428746222,15655,2.2362680435180664,True,10,100,0.2
EXACT,15,5,0.3,0.0,61.73301428746239,0,0.008031000383198261,True,10,100,0.2
MOEA-QR-BAB,15,5,0.3,0.0,38.27908205408174,583,0.0015920000150799751,True,10,100,0.2
BAB,15,5,0.3,0.0,38.27908205408174,1211,0.00227600010111928,True,10,100,0.2
MOEA-QR-BSA,15,5,0.3,0.0,38.279082054081655,15190,2.216120958328247,True,10,100,0.2
BSA,15,5,0.3,0.0,38.279082054081655,15190,2.2139599323272705,True,10,100,0.2
EXACT,15,5,0.3,0.0,38.279082054081705,0,0.008003000169992447,True,10,100,0.2
