,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8
1347,FAST-LTS-MOEA-QR,100,4,0.45,1.0,580.2155584019395,1,0.3201659917831421,-0.9260053029919066,0.059333559239586386,2.5572545968968043,False,True,52,50,0.2,15,23,22,6.0,23,0.5999999999999996
1348,MMEA-QR,100,4,0.45,1.0,580.2155584019395,30,0.12911100685596466,-0.9260053029919072,0.059333559239587275,2.5572545968968043,False,True,52,50,0.2,15,23,20,15.0,23,7.5
1349,MOEA-QR,100,4,0.45,1.0,580.2155584019395,26,0.3029699921607971,-0.9260053029919066,0.0593335592395875,2.5572545968968043,False,True,52,50,0.2,13,20,16,13.0,20,6.299999999999999
1350,FAST-LTS,100,6,0.45,1.0,1086.3109049313523,5,0.0014350000419653952,0.5529180354589712,6.985102935878537,7.233752131947331,False,True,53,50,0.2,3,4,3,2.5,4,-0.25
1351,FAST-LTS-MMEA-QR,100,6,0.45,1.0,698.3080745061712,9,0.14231300354003906,0.9998983218344496,0.03895644166761336,0.0503680076508611,False,True,53,50,0.2,8,27,9,4.5,27,0.9500000000000002
1352,FAST-LTS-MOEA-QR,100,6,0.45,1.0,1070.2989889265884,9,0.3532190024852753,0.7018858410243946,7.940011996292906,8.124936967372253,False,True,53,50,0.2,10,15,12,4.0,15,8.4
1353,MMEA-QR,100,6,0.45,1.0,1070.2989889265887,28,0.1403989940881729,0.7018858410243948,7.940011996292906,8.124936967372253,False,True,53,50,0.2,14,21,19,14.0,21,7.4
1354,MOEA-QR,100,6,0.45,1.0,698.3080745061711,31,0.3386180102825165,0.9998983218344496,0.03895644166760925,0.05036800765085777,False,True,53,50,0.2,16,24,17,15.5,24,9.049999999999999
1355,FAST-LTS,100,6,0.45,1.0,572.4448453580119,11,0.0017269999952986836,0.9965260837915376,0.6222879596044342,0.6495904094728382,False,True,53,50,0.2,6,9,8,5.5,9,0.04999999999999982
1356,FAST-LTS-MMEA-QR,100,6,0.45,1.0,567.6150693001669,16,0.14364099502563474,0.9970364561302614,0.32557653783941704,0.36807843809901625,False,True,53,50,0.2,6,21,16,8.0,21,7.8
1357,FAST-LTS-MOEA-QR,100,6,0.45,1.0,567.6150693001666,4,0.3425939977169037,0.9970364561302612,0.32557653783941226,0.3680784380990126,False,True,53,50,0.2,17,25,19,6.599999999999998,25,3.0600000000000014
1358,MMEA-QR,100,6,0.45,1.0,567.6150693001669,32,0.1484290063381195,0.9970364561302614,0.3255765378394145,0.3680784380990144,False,True,53,50,0.2,16,24,18,16.0,24,2.5999999999999996
1359,MOEA-QR,100,6,0.45,1.0,567.6150693001669,24,0.3468190133571625,0.9970364561302614,0.3255765378394159,0.3680784380990153,False,True,53,50,0.2,12,18,13,12.0,18,4.199999999999999
1360,FAST-LTS,100,6,0.45,1.0,123.22069834968737,6,0.0016290000057779253,0.9999885058895396,0.29414101657200553,0.2943433288623521,False,True,53,50,0.2,3,5,3,3.0,5,1.2999999999999998
1361,FAST-LTS-MMEA-QR,100,6,0.45,1.0,123.2206983496873,6,0.1443219929933548,0.9999885058895396,0.2941410165720065,0.2943433288623531,False,True,53,50,0.2,6,21,6,3.0,21,11.3
1362,FAST-LTS-MOEA-QR,100,6,0.45,1.0,123.2206983496873,5,0.3379339873790741,0.9999885058895396,0.29414101657200525,0.2943433288623518,False,True,53,50,0.2,13,20,15,5.199999999999999,20,4.32
1363,MMEA-QR,100,6,0.45,1.0,123.22069834968737,38,0.1394439935684204,0.9999885058895396,0.2941410165720069,0.29434332886235354,False,True,53,50,0.2,19,29,26,19.0,29,10.899999999999999
1364,MOEA-QR,100,6,0.45,1.0,123.22069834968724,21,0.3267750144004822,0.9999885058895396,0.2941410165720105,0.2943433288623571,False,True,53,50,0.2,11,16,11,10.5,16,1.549999999999999
1365,FAST-LTS,100,6,0.45,1.0,162.63842478756803,10,0.0015609999827574939,0.9997815336759676,0.024615035120225448,0.053235918998235834,False,True,53,50,0.2,5,8,6,5.0,8,0.5
1366,FAST-LTS-MMEA-QR,100,6,0.45,1.0,162.6384247875678,8,0.1514129936695099,0.9997815336759674,0.02461503512022301,0.05323591899823525,False,True,53,50,0.2,7,24,8,4.0,24,11.4
1367,FAST-LTS-MOEA-QR,100,6,0.45,1.0,162.6384247875678,8,0.3512060046195984,0.9997815336759672,0.024615035120229,0.05323591899823785,False,True,53,50,0.2,16,24,16,6.199999999999999,24,7.420000000000001
1368,MMEA-QR,100,6,0.45,1.0,162.63842478756771,28,0.1601639986038208,0.9997815336759674,0.024615035120224785,0.05323591899823635,False,True,53,50,0.2,14,21,16,14.0,21,4.4
1369,MOEA-QR,100,6,0.45,1.0,162.63842478756774,31,0.3537920117378235,0.9997815336759672,0.024615035120224227,0.053235918998235376,False,True,53,50,0.2,16,24,16,15.5,24,8.049999999999999
1370,FAST-LTS,100,6,0.45,1.0,531.9614153406047,7,0.0017660000303294512,0.9998263674074814,0.6274686303889474,0.6298444928660294,False,True,53,50,0.2,4,6,4,3.5,6,-0.1499999999999999
1371,FAST-LTS-MMEA-QR,100,6,0.45,1.0,531.9614153406046,17,0.15636199712753296,0.9998263674074814,0.6274686303889467,0.6298444928660287,False,True,53,50,0.2,5,19,17,8.5,19,0.34999999999999964
1372,FAST-LTS-MOEA-QR,100,6,0.45,1.0,531.9614153406047,6,0.3337160050868988,0.9998263674074814,0.6274686303889471,0.629844492866029,False,True,53,50,0.2,13,20,15,5.199999999999999,20,5.32
1373,MMEA-QR,100,6,0.45,1.0,531.9614153406046,30,0.1484459936618805,0.9998263674074817,0.6274686303889483,0.6298444928660303,False,True,53,50,0.2,15,23,18,15.0,23,5.5
1374,MOEA-QR,100,6,0.45,1.0,531.9614153406047,29,0.3293220102787018,0.9998263674074814,0.6274686303889476,0.6298444928660296,False,True,53,50,0.2,15,22,15,14.5,22,4.949999999999999
1375,FAST-LTS,100,6,0.45,1.0,879.4279348869412,6,0.0013949999702163038,0.9238567122930764,1.9604481803689209,2.2068560281793497,False,True,53,50,0.2,3,5,3,3.0,5,0.2999999999999998
1376,FAST-LTS-MMEA-QR,100,6,0.45,1.0,176.56723675603138,14,0.15093399584293365,0.9998387101026344,0.038160690047900285,0.05542828870265818,False,True,53,50,0.2,6,22,14,7.0,22,12.7
1377,FAST-LTS-MOEA-QR,100,6,0.45,1.0,176.56723675603138,4,0.35214999318122864,0.999838710102634,0.03816069004789974,0.05542828870265814,False,True,53,50,0.2,14,21,14,5.599999999999998,21,3.9600000000000017
1378,MMEA-QR,100,6,0.45,1.0,176.5672367560314,34,0.1518940031528473,0.9998387101026344,0.03816069004790579,0.05542828870266207,False,True,53,50,0.2,17,26,17,17.0,26,6.699999999999999
1379,MOEA-QR,100,6,0.45,1.0,176.5672367560313,26,0.3530910015106201,0.999838710102634,0.03816069004790473,0.05542828870266128,False,True,53,50,0.2,13,20,17,13.0,20,3.299999999999999
1380,FAST-LTS,100,6,0.45,1.0,713.7674868033549,6,0.0015829999756533653,0.9962735190337684,0.6224445160393344,0.670851402953536,False,True,53,50,0.2,3,5,4,3.0,5,0.2999999999999998
1381,FAST-LTS-MMEA-QR,100,6,0.45,1.0,576.4173961055636,6,0.14593200385570526,0.9950154285601144,0.5918719044249883,0.6340779728908096,False,True,53,50,0.2,6,20,6,3.0,20,10.3
1382,FAST-LTS-MOEA-QR,100,6,0.45,1.0,576.4173961055637,14,0.3465439975261688,0.9950154285601148,0.5918719044249892,0.6340779728908101,False,True,53,50,0.2,14,21,16,5.399999999999999,21,13.14
1383,MMEA-QR,100,6,0.45,1.0,576.4173961055636,22,0.14894799888134005,0.9950154285601148,0.5918719044249867,0.634077972890808,False,True,53,50,0.2,11,17,13,11.0,17,4.1
1384,MOEA-QR,100,6,0.45,1.0,576.4173961055637,21,0.3539470136165619,0.9950154285601148,0.5918719044249843,0.6340779728908056,False,True,53,50,0.2,11,16,13,10.5,16,4.549999999999999
1385,FAST-LTS,100,6,0.45,1.0,529.0060219732785,10,0.0016720000421628356,0.9997773687420844,0.5315213826199403,0.5336720424033351,False,True,53,50,0.2,5,8,5,5.0,8,0.5
1386,FAST-LTS-MMEA-QR,100,6,0.45,1.0,488.8862889623215,16,0.151295006275177,0.995817828756428,0.3645700273789886,0.4237414805438159,False,True,53,50,0.2,6,21,16,8.0,21,8.8
1387,FAST-LTS-MOEA-QR,100,6,0.45,1.0,488.88628896232126,0,0.3474079966545105,0.9958178287564275,0.3645700273789855,0.4237414805438138,False,True,53,50,0.2,12,18,13,4.599999999999998,18,-0.1399999999999979
1388,MMEA-QR,100,6,0.45,1.0,488.8862889623217,23,0.1492139995098114,0.995817828756428,0.3645700273789888,0.4237414805438165,False,True,53,50,0.2,12,18,13,11.5,18,0.6500000000000004
1389,MOEA-QR,100,6,0.45,1.0,488.88628896232126,31,0.3373270034790039,0.995817828756428,0.3645700273789889,0.4237414805438163,False,True,53,50,0.2,16,24,19,15.5,24,4.049999999999999
1390,FAST-LTS,100,6,0.45,1.0,1338.0550060571582,7,0.0013680000265594572,-0.8180490616959492,1.7502275147496391,3.895595876671455,False,True,53,50,0.2,4,6,5,3.5,6,0.8500000000000001
1391,FAST-LTS-MMEA-QR,100,6,0.45,1.0,1327.763490507992,15,0.15398399531841278,-0.8124448352625095,1.2802710446906649,3.719975317458657,False,True,53,50,0.2,6,23,15,7.5,23,15.25
1392,FAST-LTS-MOEA-QR,100,6,0.45,1.0,1327.7634905079922,6,0.35030901432037354,-0.8124448352625098,1.280271044690666,3.719975317458657,False,True,53,50,0.2,18,27,20,7.199999999999999,27,5.5200000000000005
1393,MMEA-QR,100,6,0.45,1.0,1327.7634905079922,33,0.15118899941444394,-0.81244483526251,1.280271044690665,3.719975317458657,False,True,53,50,0.2,17,25,22,16.5,25,5.15
1394,MOEA-QR,100,6,0.45,1.0,1327.763490507992,25,0.35740000009536743,-0.8124448352625095,1.2802710446906662,3.719975317458657,False,True,53,50,0.2,13,19,16,12.5,19,2.75
1395,FAST-LTS,100,6,0.45,1.0,528.1862329599062,9,0.0016069999837782234,0.9999484363607474,0.8907236769241206,0.8911065681608414,False,True,53,50,0.2,5,7,5,4.5,7,-0.04999999999999982
1396,FAST-LTS-MMEA-QR,100,6,0.45,1.0,528.1862329599063,17,0.15016500651836395,0.9999484363607472,0.8907236769241283,0.8911065681608492,False,True,53,50,0.2,7,25,17,8.5,25,15.35
1397,FAST-LTS-MOEA-QR,100,6,0.45,1.0,528.1862329599064,12,0.3657130002975464,0.9999484363607474,0.8907236769241281,0.8911065681608491,False,True,53,50,0.2,19,29,25,7.599999999999998,29,11.160000000000002
1398,MMEA-QR,100,6,0.45,1.0,528.1862329599062,31,0.1545879989862442,0.9999484363607474,0.8907236769241237,0.8911065681608445,False,True,53,50,0.2,16,24,18,15.5,24,8.049999999999999
1399,MOEA-QR,100,6,0.45,1.0,528.1862329599064,23,0.34852099418640137,0.9999484363607476,0.8907236769241239,0.8911065681608448,False,True,53,50,0.2,12,18,16,11.5,18,4.65
1400,FAST-LTS,500,3,0.45,1.0,3938.6851324284526,14,0.004795999848283827,0.3956290078769382,0.5897933789453814,1.442750374131239,False,True,252,50,0.2,7,11,9,7.0,11,0.7000000000000002
1401,FAST-LTS-MMEA-QR,500,3,0.45,1.0,12686.569160234398,26,1.5356780290603638,0.5460862989001036,0.9622498802340416,1.5294687038105903,False,True,252,50,0.2,8,30,26,13.0,30,3.299999999999999
1402,FAST-LTS-MOEA-QR,500,3,0.45,1.0,12946.83433995848,16,8.366907119750978,0.4996069136045146,2.1346404861453854,2.462232007899482,False,True,252,50,0.2,20,30,22,8.0,30,15.8
1403,MMEA-QR,500,3,0.45,1.0,11810.651814430475,40,1.5347549915313718,0.4891335497550399,0.8315620737361484,1.489415358341731,False,True,252,50,0.2,20,30,27,20.0,30,11.0
1404,MOEA-QR,500,3,0.45,1.0,12817.30523043414,40,8.001713752746582,0.5305694019177438,1.3626747880803374,1.8184061989660265,False,True,252,50,0.2,20,30,26,20.0,30,3.0
1405,FAST-LTS,500,3,0.45,1.0,170.21961532793006,10,0.018265000078827143,0.9999992348208708,0.0697277891601974,0.06976747002502481,False,True,252,50,0.2,5,8,6,5.0,8,1.5
1406,FAST-LTS-MMEA-QR,500,3,0.45,1.0,9120.446375108737,29,1.5397080183029177,0.9999850514707216,1.6163764673472478,1.6168272911159751,False,True,252,50,0.2,8,30,29,14.5,30,0.9499999999999993
1407,FAST-LTS-MOEA-QR,500,3,0.45,1.0,7379.108269267395,5,7.942380905151367,0.9999782329962464,1.772976490439407,1.7734227228656465,False,True,252,50,0.2,20,30,21,8.0,30,4.8
1408,MMEA-QR,500,3,0.45,1.0,7154.897246556388,40,1.3966059684753418,0.9999755067560406,0.6089742372203826,0.6099437790123108,False,True,252,50,0.2,20,30,26,20.0,30,11.0
1409,MOEA-QR,500,3,0.45,1.0,8589.384875806729,40,7.844624042510986,0.999871940947279,2.119692449103306,2.120371691372281,False,True,252,50,0.2,20,30,23,20.0,30,2.0
1410,FAST-LTS,500,3,0.45,1.0,157.3715027026175,14,0.021504000294953585,0.9999997653875642,0.004790794334698083,0.005861981400144693,False,True,252,50,0.2,7,11,7,7.0,11,1.7000000000000002
1411,FAST-LTS-MMEA-QR,500,3,0.45,1.0,7291.077083428336,12,1.5297869443893433,0.9996225448244916,0.6461240568371417,0.6643310511690055,False,True,252,50,0.2,8,30,12,6.0,30,6.6
1412,FAST-LTS-MOEA-QR,500,3,0.45,1.0,7953.121729734166,11,7.936092853546143,0.9995701317942652,0.9238389261764934,0.9512968836275058,False,True,252,50,0.2,20,30,29,8.0,30,10.8
1413,MMEA-QR,500,3,0.45,1.0,7274.73466714735,40,1.4052499532699585,0.9998598289237396,0.6496941919291382,0.671788319519397,False,True,252,50,0.2,20,30,27,20.0,30,2.0
1414,MOEA-QR,500,3,0.45,1.0,7651.864099394487,40,7.810104846954347,0.9995605718507644,0.5817884212807259,0.6123033177960959,False,True,252,50,0.2,20,30,24,20.0,30,9.0
1415,FAST-LTS,500,3,0.45,1.0,4514.169217650138,7,0.020445000380277637,0.9999667322315317,0.2044969050824554,0.21092095902251048,False,True,252,50,0.2,4,6,4,3.5,6,0.8500000000000001
1416,FAST-LTS-MMEA-QR,500,3,0.45,1.0,23947.78912187205,20,1.5268599987030032,-0.9948008696274186,2.119487837244081,3.1883342801900523,False,True,252,50,0.2,8,30,20,10.0,30,20.0
1417,FAST-LTS-MOEA-QR,500,3,0.45,1.0,23031.860559834207,8,8.021568298339844,-0.9895042305679648,1.587941943534965,2.89008405606761,False,True,252,50,0.2,20,30,23,8.0,30,7.8
1418,MMEA-QR,500,3,0.45,1.0,25674.69638156972,40,1.425402045249939,-0.9764582449566368,3.9834954449814446,4.6309509683513115,False,True,252,50,0.2,20,30,21,20.0,30,10.0
1419,MOEA-QR,500,3,0.45,1.0,25921.353827006475,40,7.799156188964844,-0.9907151400376586,1.647123730244936,2.9197554702834467,False,True,252,50,0.2,20,30,29,20.0,30,8.0
1420,FAST-LTS,500,3,0.45,1.0,150.55016574711598,10,0.02180500002577901,0.999999897458754,0.10345826874867363,0.10355736471830214,False,True,252,50,0.2,5,8,7,5.0,8,1.5
1421,FAST-LTS-MMEA-QR,500,3,0.45,1.0,17862.61802888037,28,1.5577729940414429,0.9999305952632328,1.0951573567195687,1.123266267267879,False,True,252,50,0.2,8,30,28,14.0,30,16.4
1422,FAST-LTS-MOEA-QR,500,3,0.45,1.0,17487.77227758304,19,7.937654972076416,0.9997986167172436,2.5470331708567056,2.554246551921341,False,True,252,50,0.2,20,30,29,8.0,30,18.8
1423,MMEA-QR,500,3,0.45,1.0,14010.631550606333,40,1.3858319520950315,0.9992795972511964,1.8914667928564175,1.9019862171564672,False,True,252,50,0.2,20,30,26,20.0,30,8.0
1424,MOEA-QR,500,3,0.45,1.0,16599.334939474167,40,8.217668533325195,0.9999887845568588,1.9491344484824549,1.9556330202176004,False,True,252,50,0.2,20,30,22,20.0,30,2.0
1425,FAST-LTS,500,3,0.45,1.0,5381.517515423353,12,0.02451199945062399,0.9996608302209552,1.8645624406793841,1.867973983114384,False,True,252,50,0.2,6,9,8,6.0,9,2.5999999999999996
1426,FAST-LTS-MMEA-QR,500,3,0.45,1.0,15201.967491689731,23,1.6959149837493896,0.9992790742036078,1.2555469616854766,1.2576156791282571,False,True,252,50,0.2,8,30,23,11.5,30,16.65
1427,FAST-LTS-MOEA-QR,500,3,0.45,1.0,17346.774448605018,3,8.392878532409668,0.9980418387070836,0.7636476233364156,0.789097992083282,False,True,252,50,0.2,20,30,29,8.0,30,2.8
1428,MMEA-QR,500,3,0.45,1.0,17174.17371038998,40,1.5191210508346558,0.9989129263615724,1.8673674402011082,1.872155314838554,False,True,252,50,0.2,20,30,28,20.0,30,4.0
1429,MOEA-QR,500,3,0.45,1.0,15768.81733700002,40,7.729704856872559,0.9980079729905814,1.8273828230064533,1.831471096034485,False,True,252,50,0.2,20,30,28,20.0,30,6.0
1430,FAST-LTS,500,3,0.45,1.0,1867.090110209132,16,0.023669999558478597,0.9999992496813894,0.2285922286534261,0.22873824593600864,False,True,252,50,0.2,8,12,10,8.0,12,3.8
1431,FAST-LTS-MMEA-QR,500,3,0.45,1.0,22766.633926890292,13,1.499233961105347,0.9984265497985509,5.7302985435497105,5.732271656763509,False,True,252,50,0.2,8,30,13,6.5,30,2.1499999999999995
1432,FAST-LTS-MOEA-QR,500,3,0.45,1.0,19096.801770121005,15,7.912798881530763,0.9981296184218212,4.50127049069024,4.5034805339497295,False,True,252,50,0.2,20,30,25,8.0,30,14.8
1433,MMEA-QR,500,3,0.45,1.0,19894.471904010632,40,1.4521989822387695,0.9997732877045388,4.849509333217258,4.8510168020917845,False,True,252,50,0.2,20,30,22,20.0,30,4.0
1434,MOEA-QR,500,3,0.45,1.0,19653.16337294997,40,8.349989891052246,0.9997687553035978,4.722822515890913,4.724848009385138,False,True,252,50,0.2,20,30,27,20.0,30,8.0
1435,FAST-LTS,500,3,0.45,1.0,2858.1662465225413,18,0.02804700052365661,-0.049077628771208685,0.5139514315440142,1.9919195042241897,False,True,252,50,0.2,9,14,11,9.0,14,0.9000000000000004
1436,FAST-LTS-MMEA-QR,500,3,0.45,1.0,15081.173932918256,25,1.6638280153274536,0.07858899767185268,1.652826412826549,2.378765383058127,False,True,252,50,0.2,8,30,25,12.5,30,6.75
1437,FAST-LTS-MOEA-QR,500,3,0.45,1.0,16206.089986979629,13,8.434412956237793,0.057173237046228786,2.1167937083795803,2.7122216430933928,False,True,252,50,0.2,20,30,23,8.0,30,12.8
1438,MMEA-QR,500,3,0.45,1.0,14777.275454272163,40,1.5228790044784546,0.07413787964190277,1.7141310256170783,2.4270627896075343,False,True,252,50,0.2,20,30,20,20.0,30,11.0
1439,MOEA-QR,500,3,0.45,1.0,13783.135058311012,40,8.359576225280763,-0.02082590096202464,0.2933574336644563,1.8636168391890329,False,True,252,50,0.2,20,30,24,20.0,30,7.0
1440,FAST-LTS,500,3,0.45,1.0,1185.248708237867,9,0.023881000466644764,0.9999858681476034,0.44393526359894186,0.4440177592991408,False,True,252,50,0.2,5,7,6,4.5,7,-0.04999999999999982
1441,FAST-LTS-MMEA-QR,500,3,0.45,1.0,14461.285771277575,12,1.6276930570602417,0.9982870711594888,3.316093282923541,3.3175751184652134,False,True,252,50,0.2,8,30,12,6.0,30,22.6
1442,FAST-LTS-MOEA-QR,500,3,0.45,1.0,13886.043457067572,7,8.41375732421875,0.9998733140575754,3.0096503271430888,3.0097751008765066,False,True,252,50,0.2,20,30,22,8.0,30,6.8
1443,MMEA-QR,500,3,0.45,1.0,13388.180155780576,40,1.4989049434661863,0.9991110057258644,2.9597053937686817,2.9603298598367465,False,True,252,50,0.2,20,30,21,20.0,30,6.0
1444,MOEA-QR,500,3,0.45,1.0,13820.367326463349,40,8.078927040100098,0.9987699354828792,3.1129952987301177,3.1138333963595097,False,True,252,50,0.2,20,30,27,20.0,30,3.0
1445,FAST-LTS,500,3,0.45,1.0,541.728976058741,10,0.02211900008842349,0.9999955630021368,0.08499507096091302,0.08527461465437519,False,True,252,50,0.2,5,8,7,5.0,8,2.5
1446,FAST-LTS-MMEA-QR,500,3,0.45,1.0,7558.790960420716,19,1.497383952140808,0.9999932901294496,0.2995184532064129,0.3003966761794589,False,True,252,50,0.2,8,30,19,9.5,30,4.449999999999999
1447,FAST-LTS-MOEA-QR,500,3,0.45,1.0,7679.542699289074,20,7.874351978302003,0.9999940726557228,0.31080768426839595,0.3113035542808961,False,True,252,50,0.2,20,30,26,8.0,30,19.8
1448,MMEA-QR,500,3,0.45,1.0,7970.937099617131,40,1.3643269538879397,0.9999856111884764,0.7397043237487947,0.7398683249385999,False,True,252,50,0.2,20,30,22,20.0,30,2.0
1449,MOEA-QR,500,3,0.45,1.0,6857.075016917269,40,7.984602928161621,0.9998022166209316,0.4417701069991088,0.44292180523408975,False,True,252,50,0.2,20,30,20,20.0,30,11.0
1450,FAST-LTS,500,6,0.45,1.0,137.14181856835202,12,0.0338359996676445,0.9999950786391332,0.01805040634700518,0.019367363902994383,False,True,253,50,0.2,6,9,7,6.0,9,1.5999999999999996
1451,FAST-LTS-MMEA-QR,500,6,0.45,1.0,14714.691206821797,27,2.148181915283203,0.9994473862796588,1.0777346242304815,1.083099154600153,False,True,253,50,0.2,8,30,27,13.5,30,15.85
1452,FAST-LTS-MOEA-QR,500,6,0.45,1.0,15741.758144659236,6,8.35971736907959,0.999383530408228,1.6361364678591812,1.6402365346580692,False,True,253,50,0.2,20,30,23,8.0,30,5.8
1453,MMEA-QR,500,6,0.45,1.0,16640.122948366366,40,2.0003530979156494,0.999198816239422,1.927606329459542,1.9315787585145892,False,True,253,50,0.2,20,30,26,20.0,30,7.0
1454,MOEA-QR,500,6,0.45,1.0,12272.875592617149,40,8.31744384765625,0.9996804741517546,1.0307841893883445,1.0334514357656597,False,True,253,50,0.2,20,30,21,20.0,30,8.0
1455,FAST-LTS,500,6,0.45,1.0,4575.986021752508,16,0.018544000107794997,0.921644691792172,0.6032745878597381,1.366436445068142,False,True,253,50,0.2,8,12,11,8.0,12,1.7999999999999998
1456,FAST-LTS-MMEA-QR,500,6,0.45,1.0,14335.34390951676,13,2.1650021076202397,0.9292158960032272,0.7457729941322959,1.3613322063369526,False,True,253,50,0.2,8,30,13,6.5,30,19.15
1457,FAST-LTS-MOEA-QR,500,6,0.45,1.0,14759.577715347345,15,8.260960578918457,0.9203872638580084,0.6355076689723165,1.308775225184654,False,True,253,50,0.2,20,30,26,8.0,30,14.8
1458,MMEA-QR,500,6,0.45,1.0,13222.429014325258,40,1.991215944290161,0.9267540977465728,0.11383304787992715,1.1845667636157629,False,True,253,50,0.2,20,30,28,20.0,30,8.0
1459,MOEA-QR,500,6,0.45,1.0,14356.901207506053,40,8.276748657226562,0.9350292667211266,0.5427187540983307,1.3065354003414025,False,True,253,50,0.2,20,30,20,20.0,30,2.0
1460,FAST-LTS,500,6,0.45,1.0,5838.778141654781,17,0.03488599974662065,0.7092214029063727,0.1201697423546536,1.5918708426740198,False,True,253,50,0.2,9,13,11,8.5,13,3.3499999999999996
1461,FAST-LTS-MMEA-QR,500,6,0.45,1.0,18723.50646929814,22,2.12601900100708,0.6806828051973278,0.29500977911317083,1.6648257065566636,False,True,253,50,0.2,8,30,22,11.0,30,6.1
1462,FAST-LTS-MOEA-QR,500,6,0.45,1.0,17711.39619795317,22,8.363243103027344,0.6857415893997356,2.207763080478077,2.7436367347858948,False,True,253,50,0.2,20,30,20,8.0,30,21.8
1463,MMEA-QR,500,6,0.45,1.0,18859.534927277382,40,2.024411916732788,0.6702822157050171,0.15268036498751705,1.6666474724278435,False,True,253,50,0.2,20,30,20,20.0,30,9.0
1464,MOEA-QR,500,6,0.45,1.0,21360.263907935278,40,8.272578239440918,0.9997439601438016,2.8591871339149173,2.8596371224170465,False,True,253,50,0.2,20,30,20,20.0,30,2.0
1465,FAST-LTS,500,6,0.45,1.0,3987.282212678023,17,0.031859999522566795,0.9999759318949164,0.21443776472477724,0.21502785256946647,False,True,253,50,0.2,9,13,12,8.5,13,0.34999999999999964
