,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio
2064,RBSA,100,5,0.3,0.4,6116.924701354961,3276,1.3677760362625122,0.8561338348386088,6.043975308950058,6.18139488025643,False,True,53,1000,0.2
2065,RANDOM,100,5,0.3,0.4,31619.37023535484,0,0.006998000200837851,0.9914941318462382,0.34300631407198456,0.4638083277829795,False,True,53,1000,0.2
2066,MMEA-QR,100,5,0.3,0.4,821.8166811062264,22,0.0025820001028478146,0.9771346296846306,2.817619993297278,2.8577815238018793,False,True,53,1000,0.2
2067,FAST-LTS,100,5,0.3,0.4,821.8166811062263,9,0.002948999928776175,0.9771346296846307,2.817619993297276,2.8577815238018776,False,True,53,1000,0.2
2068,RBSA,100,5,0.3,0.4,4260.647217341253,2898,1.3753540515899658,0.9220274441010131,3.617714173399794,3.7513920374781304,False,True,53,1000,0.2
2069,RANDOM,100,5,0.3,0.4,53829.2366460195,0,0.00710600009188056,0.902235994421211,8.719084402268491,8.789863644165491,False,True,53,1000,0.2
2070,MMEA-QR,100,5,0.3,0.4,377.6431261112371,26,0.003037000074982643,0.9998196324820744,0.0017645706547568807,0.06437315951027159,False,True,53,1000,0.2
2071,FAST-LTS,100,5,0.3,0.4,377.3108839375747,9,0.00298400002066046,0.9997489825255552,0.9922586555243659,0.9944684754024162,False,True,53,1000,0.2
2072,RBSA,100,5,0.3,0.4,538.6581621673846,3087,1.3706560134887695,0.999696065081262,2.225877031575545,2.2265788704396656,False,True,53,1000,0.2
2073,RANDOM,100,5,0.3,0.4,20179.961334230793,0,0.007019999902695417,0.9635576506272242,5.164785418104316,5.199290129569477,False,True,53,1000,0.2
2074,MMEA-QR,100,5,0.3,0.4,119.29228197087491,27,0.003092000028118491,0.9991090555600891,0.24480421376637884,0.26365934303268274,False,True,53,1000,0.2
2075,FAST-LTS,100,5,0.3,0.4,126.94356704512964,7,0.0030669999541714787,0.9995386809827226,0.26751845687920994,0.27615412374207676,False,True,53,1000,0.2
2076,RBSA,100,5,0.3,0.4,2882.6618211011773,3465,1.3725310564041138,0.9905100445701669,4.228987583746645,4.2406108785348,False,True,53,1000,0.2
2077,RANDOM,100,5,0.3,0.4,16932.799873751326,0,0.0069679999724030495,0.9138203979794376,9.202762498654304,9.250695408930481,False,True,53,1000,0.2
2078,MMEA-QR,100,5,0.3,0.4,48.92409046949584,29,0.0033939999993890524,0.9999941522046639,0.4532319649398096,0.4535395291675301,False,True,53,1000,0.2
2079,FAST-LTS,100,5,0.3,0.4,48.924090469495724,7,0.0029010000289417803,0.999994152204664,0.45323196493980616,0.4535395291675266,False,True,53,1000,0.2
2080,RBSA,500,2,0.3,0.4,3053.085921481778,14,0.2584550082683563,0.9988373004736298,2.8425529291977942,2.844204274609374,False,True,252,1000,0.2
2081,RANDOM,500,2,0.3,0.4,782275.2179325451,0,0.10419099777936935,0.965264115490042,9.864517041638221,9.873302558963907,False,True,252,1000,0.2
2082,MMEA-QR,500,2,0.3,0.4,6966.686920140666,50,0.14277000725269318,0.9999715025535674,0.32798259706356603,0.32824027940354067,False,True,252,1000,0.2
2083,FAST-LTS,500,2,0.3,0.4,1307.795620358312,12,0.044642998836934566,0.9996975956343553,0.06321649917001843,0.07310533766578049,False,True,252,1000,0.2
2084,RBSA,500,2,0.3,0.4,8133.104355105843,28,0.38584399223327637,0.9494914101560872,4.649335375385721,4.675768314717032,False,True,252,1000,0.2
2085,RANDOM,500,2,0.3,0.4,247982.96528017352,0,0.10365000367164612,0.9927087591396477,5.9626049188287,5.9653483391695685,False,True,252,1000,0.2
2086,MMEA-QR,500,2,0.3,0.4,12897.229385930888,50,0.16723500192165375,0.9996605848654477,0.2842707864010944,0.286686682553829,False,True,252,1000,0.2
2087,FAST-LTS,500,2,0.3,0.4,3320.607010805599,11,0.04662600066512823,0.999970074806921,0.6732359152478217,0.6754700240364698,False,True,252,1000,0.2
2088,RBSA,500,2,0.3,0.4,10362.60373886884,35,0.3747960031032562,0.9925701490648476,5.897644211819521,5.9034204365650425,False,True,252,1000,0.2
2089,RANDOM,500,2,0.3,0.4,1233986.175666328,0,0.09423699975013733,0.9894660727442628,19.77482430492976,19.776304661744827,False,True,252,1000,0.2
2090,MMEA-QR,500,2,0.3,0.4,17993.49479440807,50,0.16630899906158447,0.9982961395358252,1.9632959525788203,1.9666768762117461,False,True,252,1000,0.2
2091,FAST-LTS,500,2,0.3,0.4,1068.7763532636516,14,0.04292600043118,0.9998735832792273,0.2529483848244084,0.2550706922063675,False,True,252,1000,0.2
2092,RBSA,500,2,0.3,0.4,2051.630059027343,49,0.37272199988365173,0.9995655965277916,2.6069208996933106,2.6078435526969996,False,True,252,1000,0.2
2093,RANDOM,500,2,0.3,0.4,424645.58532151056,0,0.10460799932479858,0.9999744495925852,11.119059152072166,11.11941515538487,False,True,252,1000,0.2
2094,MMEA-QR,500,2,0.3,0.4,5257.787709646728,50,0.14049600064754486,0.9999999792666286,0.7189637140323799,0.7191958960712042,False,True,252,1000,0.2
2095,FAST-LTS,500,2,0.3,0.4,1148.59239020209,14,0.04611700028181076,0.9998787831467635,0.13824887206345116,0.1400131651545233,False,True,252,1000,0.2
2096,RBSA,500,2,0.3,0.4,487.926948595012,49,0.38106098771095276,0.9998401244562461,0.2823383558149534,0.28520140037134395,False,True,252,1000,0.2
2097,RANDOM,500,2,0.3,0.4,118900.57041895801,0,0.10422799736261368,0.9938917630972556,5.30341422393212,5.306306511835405,False,True,252,1000,0.2
2098,MMEA-QR,500,2,0.3,0.4,6977.22661201285,50,0.15848200023174286,0.999952581233782,0.7390177554451066,0.7398607897060547,False,True,252,1000,0.2
2099,FAST-LTS,500,2,0.3,0.4,326.67213166915826,20,0.04979199916124344,0.999929357870573,0.2539215454403817,0.25457506715829864,False,True,252,1000,0.2
2100,RBSA,500,2,0.3,0.4,277.47960505411646,35,0.3882899880409241,0.9998494417731751,0.19698594190940966,0.20046598022143464,False,True,252,1000,0.2
2101,RANDOM,500,2,0.3,0.4,198460.64271189977,0,0.10490000247955322,0.9966399019602191,2.17906812973464,2.196242289227655,False,True,252,1000,0.2
2102,MMEA-QR,500,2,0.3,0.4,1952.3927335928493,50,0.16496199369430542,0.9999747344200062,0.11046077687606182,0.11131231756091495,False,True,252,1000,0.2
2103,FAST-LTS,500,2,0.3,0.4,73.34203598362112,11,0.046678999438881874,0.9999821120983418,0.017677488812120945,0.01980244456525646,False,True,252,1000,0.2
2104,RBSA,500,2,0.3,0.4,3127.943648289427,7,0.38208600878715515,0.9972285173004195,2.663935784608835,2.666693480731083,False,True,252,1000,0.2
2105,RANDOM,500,2,0.3,0.4,206441.26073432114,0,0.10149399936199188,0.9873171828668296,4.175616101469071,4.187190652816046,False,True,252,1000,0.2
2106,MMEA-QR,500,2,0.3,0.4,4380.721835380161,50,0.16610799729824066,0.9999993255896873,0.7884358253156214,0.788567120077929,False,True,252,1000,0.2
2107,FAST-LTS,500,2,0.3,0.4,335.5903339710067,14,0.043668000027537346,0.9999993340226297,0.10209859617561334,0.10250241664304911,False,True,252,1000,0.2
2108,RBSA,500,2,0.3,0.4,4542.35672806245,42,0.3566739857196808,0.9993297687053135,2.7022410357549824,2.7035491347353973,False,True,252,1000,0.2
2109,RANDOM,500,2,0.3,0.4,1325710.6359585377,0,0.09335699677467346,0.9537988169662048,20.655070740466797,20.659540310604445,False,True,252,1000,0.2
2110,MMEA-QR,500,2,0.3,0.4,14741.445497799736,50,0.16493099927902222,0.9999998809548868,1.5878076074915923,1.5879835895972005,False,True,252,1000,0.2
2111,FAST-LTS,500,2,0.3,0.4,2856.9716320001467,16,0.04361200053244829,0.9999964026335132,0.5485096535263145,0.5488553308134912,False,True,252,1000,0.2
2112,RBSA,500,2,0.3,0.4,8284.02765634039,21,0.38483500480651855,0.9690830377965739,3.696027469836961,3.7196854603400515,False,True,252,1000,0.2
2113,RANDOM,500,2,0.3,0.4,117407.58975120581,0,0.10375700145959854,0.9968903842035763,0.7118568350386822,0.7205145376871671,False,True,252,1000,0.2
2114,MMEA-QR,500,2,0.3,0.4,1491.5921107335153,50,0.13712400197982788,0.9999938777569514,0.17171328048822734,0.1718036977207696,False,True,252,1000,0.2
2115,FAST-LTS,500,2,0.3,0.4,372.4520992618527,16,0.048113999888300896,0.9999505975148795,0.35407381213535877,0.35436761341006656,False,True,252,1000,0.2
2116,RBSA,500,2,0.3,0.4,5529.419863265324,14,0.38118600845336914,0.9983026137135523,3.154505486549799,3.1569098815375773,False,True,252,1000,0.2
2117,RANDOM,500,2,0.3,0.4,187737.96664078403,0,0.10461200028657913,0.9979477189813515,3.421279978344128,3.435618850530522,False,True,252,1000,0.2
2118,MMEA-QR,500,2,0.3,0.4,11003.590985598712,50,0.16476599872112274,0.9998384997393586,0.0851056588078154,0.09025002721036131,False,True,252,1000,0.2
2119,FAST-LTS,500,2,0.3,0.4,3288.3330371454235,15,0.05133299995213747,0.9999179016345816,0.29804226547720825,0.2986207895793775,False,True,252,1000,0.2
2120,RBSA,500,5,0.3,0.4,6457.786166299246,378,3.8514819145202637,0.9995647210347106,4.204766027661733,4.205679293236203,False,True,253,1000,0.2
2121,RANDOM,500,5,0.3,0.4,743493.7894163526,0,0.14076699316501617,0.9553735513277357,22.03293031860344,22.043661108802855,False,True,253,1000,0.2
2122,MMEA-QR,500,5,0.3,0.4,15994.75363214965,50,0.17949099838733673,0.9993550642377955,3.5308745346915362,3.532158177126367,False,True,253,1000,0.2
2123,FAST-LTS,500,5,0.3,0.4,1945.0782309164435,14,0.06292900070548058,0.9990460361089849,0.5885422418844616,0.5966168709879367,False,True,253,1000,0.2
2124,RBSA,500,5,0.3,0.4,64581.36733912837,819,3.8859450817108154,0.6267603390269205,0.005907130712495101,1.869375909859923,False,True,253,1000,0.2
2125,RANDOM,500,5,0.3,0.4,539447.1547962007,0,0.14290699362754822,0.9922166278460036,22.38679039874704,22.395714936784856,False,True,253,1000,0.2
2126,MMEA-QR,500,5,0.3,0.4,24953.03863440138,50,0.17881999909877777,0.9989882930660972,4.309363095789019,4.3122583273349795,False,True,253,1000,0.2
2127,FAST-LTS,500,5,0.3,0.4,666.2389207405162,13,0.06231199949979782,0.9997924189878932,0.0959559064839472,0.10740944285240185,False,True,253,1000,0.2
2128,RBSA,500,5,0.3,0.4,52168.316397581235,567,3.814189910888672,0.9615223759616807,11.228370603463231,11.245455810583383,False,True,253,1000,0.2
2129,RANDOM,500,5,0.3,0.4,290041.8741653446,0,0.1411689966917038,0.9964584286527792,6.723311191727328,6.726191963708433,False,True,253,1000,0.2
2130,MMEA-QR,500,5,0.3,0.4,16427.52172879851,50,0.17302900552749634,0.9992512936843772,2.04130274339976,2.0431648800582085,False,True,253,1000,0.2
2131,FAST-LTS,500,5,0.3,0.4,1964.5701948286514,17,0.046872000209987164,0.999799946738338,0.16106194766682502,0.16782719773793175,False,True,253,1000,0.2
2132,RBSA,500,5,0.3,0.4,37917.41169809804,567,4.0429887771606445,0.9713406603534345,6.583318405798833,6.604785109440952,False,True,253,1000,0.2
2133,RANDOM,500,5,0.3,0.4,581728.5080674815,0,0.1411290019750595,0.9776784742195661,1.633837969741364,1.7041363154972309,False,True,253,1000,0.2
2134,MMEA-QR,500,5,0.3,0.4,26812.74504767175,50,0.18007799983024597,0.9974092966579182,2.7301325146132056,2.7367219501191133,False,True,253,1000,0.2
2135,FAST-LTS,500,5,0.3,0.4,5055.876719189654,14,0.06854000128805637,0.9945395302640582,0.3732770028002683,0.4406301994113258,False,True,253,1000,0.2
2136,RBSA,500,5,0.3,0.4,10556.985874085456,945,3.8771069049835205,0.9903902312618148,0.6944867499156719,0.774729316414572,False,True,253,1000,0.2
2137,RANDOM,500,5,0.3,0.4,318008.1264678634,0,0.14066000282764435,0.9839883654210673,5.062053358010944,5.078546341339696,False,True,253,1000,0.2
2138,MMEA-QR,500,5,0.3,0.4,21614.607162721557,50,0.181985005736351,0.999914390077375,1.1554084433421643,1.1566815599250002,False,True,253,1000,0.2
2139,FAST-LTS,500,5,0.3,0.4,6547.293784967955,9,0.059778000228106976,0.9996815522982836,1.6847275768996524,1.6857419122383157,False,True,253,1000,0.2
2140,RBSA,500,5,0.3,0.4,57081.60988341224,441,3.792462110519409,0.991193864758093,6.252993918948894,6.260152985660709,False,True,253,1000,0.2
2141,RANDOM,500,5,0.3,0.4,240879.38401968227,0,0.1414940059185028,0.9913495576659909,9.923216314499438,9.927867989074645,False,True,253,1000,0.2
2142,MMEA-QR,500,5,0.3,0.4,19349.413950253453,50,0.19060300290584564,0.9998939067490098,1.7233766533688746,1.723686025779797,False,True,253,1000,0.2
2143,FAST-LTS,500,5,0.3,0.4,4545.482116042918,16,0.06290699914097786,0.9991426664436803,1.3333636311410035,1.3378429977717812,False,True,253,1000,0.2
2144,RBSA,500,5,0.3,0.4,188303.87789996073,504,3.8276278972625732,0.10230313284262271,10.19806633431208,10.749844406053928,False,True,253,1000,0.2
2145,RANDOM,500,5,0.3,0.4,677651.9673169352,0,0.14061599969863892,0.9557053837284749,0.28301075610572,0.7280779794393544,False,True,253,1000,0.2
2146,MMEA-QR,500,5,0.3,0.4,17385.224751758105,50,0.18247799575328827,0.9997670142871011,0.15531410676755014,0.16258894291087933,False,True,253,1000,0.2
2147,FAST-LTS,500,5,0.3,0.4,4436.8680967041655,17,0.06291699968278408,0.9987627864695782,0.6047050044715268,0.6147632153003112,False,True,253,1000,0.2
2148,RBSA,500,5,0.3,0.4,3837.357599942094,504,3.8536550998687744,0.9966530314746077,2.099647291014832,2.1093454561153933,False,True,253,1000,0.2
2149,RANDOM,500,5,0.3,0.4,423639.1732607523,0,0.14129500091075897,0.9847783342380239,0.042186949098054254,0.41074198630265746,False,True,253,1000,0.2
2150,MMEA-QR,500,5,0.3,0.4,17751.054827499214,50,0.15763099491596222,0.9996976848378516,2.0518503347106747,2.0528914245781893,False,True,253,1000,0.2
2151,FAST-LTS,500,5,0.3,0.4,658.5676940990779,16,0.0630440004169941,0.9999597391284385,0.17200106933611603,0.1731855797526452,False,True,253,1000,0.2
2152,RBSA,500,5,0.3,0.4,65888.27410324325,567,3.7807669639587402,0.9118878832085983,9.885588280259407,9.936573692036404,False,True,253,1000,0.2
2153,RANDOM,500,5,0.3,0.4,229000.60738476666,0,0.14065499603748322,0.9914827785603424,4.405060323725068,4.423645081134528,False,True,253,1000,0.2
2154,MMEA-QR,500,5,0.3,0.4,22227.440072685535,50,0.18970300257205963,0.9986715699611719,0.9169964978689378,0.9254191189883251,False,True,253,1000,0.2
2155,FAST-LTS,500,5,0.3,0.4,5952.447399290341,14,0.06720099970698357,0.997613312818191,1.4772604854289513,1.4866744729829207,False,True,253,1000,0.2
2156,RBSA,500,5,0.3,0.4,14572.733936949815,1260,3.820708990097046,0.9943363867741515,3.2702309633396096,3.2789579682846344,False,True,253,1000,0.2
2157,RANDOM,500,5,0.3,0.4,743009.0178583126,0,0.14238500595092773,0.9855246467149449,23.341870779719493,23.345643708102173,False,True,253,1000,0.2
2158,MMEA-QR,500,5,0.3,0.4,21935.505335380574,50,0.17343300580978394,0.999582903910495,3.510680536392023,3.5113795304493256,False,True,253,1000,0.2
2159,FAST-LTS,500,5,0.3,0.4,6039.100852772662,20,0.06781800091266632,0.9982468487945385,0.9984660532767571,1.0074124545207181,False,True,253,1000,0.2
2160,RBSA,1000,2,0.3,0.4,4235.675346031014,0,0.6945279836654663,0.9972684195594896,1.9940975226767266,1.9974324116101039,False,True,502,1000,0.2
2161,RANDOM,1000,2,0.3,0.4,2156962.706832741,0,0.15997600555419922,0.9990800286028151,19.171767412303954,19.171873651288465,False,True,502,1000,0.2
2162,MMEA-QR,1000,2,0.3,0.4,135546.3889026329,50,0.2586260139942169,0.9982227796087135,3.4676384238430837,3.4690645748031925,False,True,502,1000,0.2
2163,FAST-LTS,1000,2,0.3,0.4,2248.3454263832145,23,0.09592299722135067,0.9997237656122213,0.48980689103019315,0.49092698301065646,False,True,502,1000,0.2
2164,RBSA,1000,2,0.3,0.4,16109.275895175011,0,0.6892960071563721,0.9986246118912043,4.3590476680927015,4.364598245039292,False,True,502,1000,0.2
2165,RANDOM,1000,2,0.3,0.4,558417.9316812283,0,0.16032299399375916,0.9822164965225703,9.133363147240086,9.137924735014808,False,True,502,1000,0.2
2166,MMEA-QR,1000,2,0.3,0.4,59343.0235730001,50,0.2570570111274719,0.9992195351494039,3.620020617085087,3.6205320516044615,False,True,502,1000,0.2
2167,FAST-LTS,1000,2,0.3,0.4,1372.2314464720812,17,0.0829199980944395,0.9999998556715599,0.14165905553799138,0.1416855908786086,False,True,502,1000,0.2
2168,RBSA,1000,2,0.3,0.4,45941.01639309694,14,0.6870740056037903,-0.9475537258960363,3.5477283787494462,3.8977804316832603,False,True,502,1000,0.2
2169,RANDOM,1000,2,0.3,0.4,460380.75992450386,0,0.16041399538516998,0.9994114778659616,4.039156611077962,4.040542041642634,False,True,502,1000,0.2
2170,MMEA-QR,1000,2,0.3,0.4,113320.18795566587,50,0.25898098945617676,0.9983731583484007,1.030092663751967,1.0339483368486442,False,True,502,1000,0.2
2171,FAST-LTS,1000,2,0.3,0.4,193.96540215166527,16,0.07416199892759323,0.9999999884542311,0.0924940994060515,0.09251040912186699,False,True,502,1000,0.2
2172,RBSA,1000,2,0.3,0.4,3253951.250179708,0,0.632207989692688,0.9957148176137325,5.8533640980560016,5.8549574897383145,False,True,502,1000,0.2
2173,RANDOM,1000,2,0.3,0.4,1864169.7427669612,0,0.17263199388980865,0.9754690181816039,4.002500547667758,4.017618138163916,False,True,502,1000,0.2
2174,MMEA-QR,1000,2,0.3,0.4,157189.35133745143,50,0.24759800732135773,0.9984028201092846,2.117255388150419,2.120168901271007,False,True,502,1000,0.2
2175,FAST-LTS,1000,2,0.3,0.4,154.37712117160572,11,0.07360600121319294,0.9999985757734345,0.0008268745102580268,0.004182212761665446,False,True,502,1000,0.2
2176,RBSA,1000,2,0.3,0.4,4155.060632534994,7,0.6459310054779053,0.9986467960074868,2.084938204741082,2.0863989764254147,False,True,502,1000,0.2
2177,RANDOM,1000,2,0.3,0.4,1260615.7996580754,0,0.1697559952735901,0.9992865819145654,0.308179320261581,0.33994773533533174,False,True,502,1000,0.2
2178,MMEA-QR,1000,2,0.3,0.4,106583.84128136646,50,0.24544799327850342,0.9998974109809833,0.46000206977309677,0.4618574725781463,False,True,502,1000,0.2
2179,FAST-LTS,1000,2,0.3,0.4,1295.6157027055042,17,0.07607799954712391,0.9999450316415661,0.24240426794856154,0.24305245013583152,False,True,502,1000,0.2
2180,RBSA,1000,2,0.3,0.4,622701.6929697221,0,0.6409929990768433,0.5052720706567935,36.83317118201958,37.025343298248714,False,True,502,1000,0.2
2181,RANDOM,1000,2,0.3,0.4,1242096.4321189323,0,0.17125800251960754,0.9905689572176469,16.618938973156393,16.620382954843546,False,True,502,1000,0.2
2182,MMEA-QR,1000,2,0.3,0.4,78145.22536195538,50,0.28071901202201843,0.9872742359715616,4.041720099318628,4.053018944336475,False,True,502,1000,0.2
2183,FAST-LTS,1000,2,0.3,0.4,602.76671470481,10,0.0675050001591444,0.9999635644778999,0.058080288925119725,0.05944527436169023,False,True,502,1000,0.2
2184,RBSA,1000,2,0.3,0.4,6699.938465738143,7,0.6407170295715332,0.9997342310480682,0.9155602515276681,0.9250832204463012,False,True,502,1000,0.2
2185,RANDOM,1000,2,0.3,0.4,821152.0766457065,0,0.17260000109672546,0.9818649194076007,0.39006728552462144,0.48057855092478236,False,True,502,1000,0.2
2186,MMEA-QR,1000,2,0.3,0.4,130779.97670541787,50,0.27612900733947754,0.9999871528473687,1.730604047481708,1.7337141106559861,False,True,502,1000,0.2
2187,FAST-LTS,1000,2,0.3,0.4,5059.8398149124405,20,0.07560999877750874,0.9999999814028998,0.6333703745438426,0.6335392112705885,False,True,502,1000,0.2
2188,RBSA,1000,2,0.3,0.4,14527.500881059672,7,0.6429799795150757,0.9856330806068231,3.0002692895638243,3.011898034283686,False,True,502,1000,0.2
2189,RANDOM,1000,2,0.3,0.4,914895.5948133506,0,0.17170600593090057,0.9941959808910624,13.506951174430263,13.50815392688192,False,True,502,1000,0.2
2190,MMEA-QR,1000,2,0.3,0.4,187752.1536094363,50,0.26189398765563965,0.9996386634986404,6.0221739849002045,6.023452908323217,False,True,502,1000,0.2
2191,FAST-LTS,1000,2,0.3,0.4,1378.3819107960944,17,0.07829100079834461,0.9999568024633088,0.3492995260655172,0.34957188146894963,False,True,502,1000,0.2
2192,RBSA,1000,2,0.3,0.4,18626.95607497784,21,0.6424919962882996,0.9839760949921478,2.8701830513702817,2.881189478843551,False,True,502,1000,0.2
2193,RANDOM,1000,2,0.3,0.4,3430526.481323454,0,0.1701750010251999,0.9811304135602138,22.05923658539032,22.062293299786713,False,True,502,1000,0.2
2194,MMEA-QR,1000,2,0.3,0.4,195170.1034510673,50,0.26417800784111023,0.9957100629509771,5.017161854612579,5.01887408598412,False,True,502,1000,0.2
2195,FAST-LTS,1000,2,0.3,0.4,12231.18304887239,24,0.08764800056815147,0.9986630615097742,0.7526963186635603,0.758206803197353,False,True,502,1000,0.2
2196,RBSA,1000,2,0.3,0.4,70544.86753640862,21,0.6411010026931763,0.9999781196887513,4.333891616493318,4.397165231023232,False,True,502,1000,0.2
2197,RANDOM,1000,2,0.3,0.4,2152971.5615556543,0,0.16943199932575226,0.9936579650047651,15.750801245309306,15.751782007468497,False,True,502,1000,0.2
2198,MMEA-QR,1000,2,0.3,0.4,185749.99574578635,50,0.25502899289131165,0.9999298272165953,4.698876720400877,4.698935949836918,False,True,502,1000,0.2
2199,FAST-LTS,1000,2,0.3,0.4,6938.251644606455,23,0.08404799923300743,0.9999559636080912,0.5553719749204193,0.5555370058650227,False,True,502,1000,0.2
2200,RBSA,1000,5,0.3,0.4,36946.97675267288,189,7.31423807144165,0.9818474457806717,3.049753326185261,3.0813589258498286,False,True,503,1000,0.2
2201,RANDOM,1000,5,0.3,0.4,4047133.8070708425,0,0.17795999348163605,0.9800767722061865,31.833999836711577,31.83765632024346,False,True,503,1000,0.2
2202,MMEA-QR,1000,5,0.3,0.4,396747.7169803114,50,0.3017149865627289,0.9964445549416302,12.261728274355237,12.26356685315897,False,True,503,1000,0.2
2203,FAST-LTS,1000,5,0.3,0.4,11435.03564699438,22,0.11133399978280067,0.999844843765172,1.3138445768107865,1.3144608287284985,False,True,503,1000,0.2
2204,RBSA,1000,5,0.3,0.4,197690.35178392465,252,7.337395191192627,0.7392118385409739,11.351252132754162,11.481791795943154,False,True,503,1000,0.2
2205,RANDOM,1000,5,0.3,0.4,2644797.3751217797,0,0.18231600522994995,0.9879015368901954,17.39892168620977,17.40617436263002,False,True,503,1000,0.2
2206,MMEA-QR,1000,5,0.3,0.4,609993.7981577135,50,0.3087509870529175,0.9976465266358812,4.788987765270101,4.797474128855048,False,True,503,1000,0.2
2207,FAST-LTS,1000,5,0.3,0.4,5625.341129495969,14,0.0897819995880127,0.9999521945057755,0.23777018859435345,0.239580457435478,False,True,503,1000,0.2
2208,RBSA,1000,5,0.3,0.4,147635.93241395304,126,7.241264820098877,0.6953313555486406,18.84704163796584,18.91538998616618,False,True,503,1000,0.2
2209,RANDOM,1000,5,0.3,0.4,561380.0715792598,0,0.17763400077819824,0.9963004456076984,10.652357519730163,10.65432137017916,False,True,503,1000,0.2
2210,MMEA-QR,1000,5,0.3,0.4,79744.09208325093,50,0.3031019866466522,0.9995623262047723,5.463105343043086,5.464118947657494,False,True,503,1000,0.2
2211,FAST-LTS,1000,5,0.3,0.4,2156.492638192446,19,0.11132899671792984,0.9999223350733687,0.046816788666614595,0.05633866142071386,False,True,503,1000,0.2
2212,RBSA,1000,5,0.3,0.4,115928.34895127336,315,7.32735013961792,0.58569268506779,4.454328035333569,4.837963434976179,False,True,503,1000,0.2
2213,RANDOM,1000,5,0.3,0.4,1701352.3793467793,0,0.1818220019340515,0.9741160968448536,4.084483315136583,4.142673041218976,False,True,503,1000,0.2
2214,MMEA-QR,1000,5,0.3,0.4,252087.6629385823,50,0.3003009855747223,0.9983564624776718,1.8313231811482584,1.8484780178925369,False,True,503,1000,0.2
2215,FAST-LTS,1000,5,0.3,0.4,8166.8464550523195,19,0.11509399861097336,0.9999303661949374,0.4066259853526545,0.4082920875039152,False,True,503,1000,0.2
2216,RBSA,1000,5,0.3,0.4,74071.32204607093,126,7.329641819000244,0.9521730359760465,2.41929089894052,2.638942120708189,False,True,503,1000,0.2
2217,RANDOM,1000,5,0.3,0.4,465717.46169246733,0,0.18071100115776062,0.9946439715532635,10.22184897513927,10.225753606146688,False,True,503,1000,0.2
2218,MMEA-QR,1000,5,0.3,0.4,101911.98205393927,50,0.316211998462677,0.9992155592350874,4.468338670032718,4.469506755763961,False,True,503,1000,0.2
2219,FAST-LTS,1000,5,0.3,0.4,1429.1122605540447,12,0.10383900068700314,0.9999661521541049,0.2456007220694698,0.2466287372677298,False,True,503,1000,0.2
2220,RBSA,1000,5,0.3,0.4,525733.457560058,378,7.291547775268555,0.8523439326181583,18.628520733164436,18.666166522558697,False,True,503,1000,0.2
2221,RANDOM,1000,5,0.3,0.4,1253420.4801722155,0,0.17888200283050537,0.9452517380936735,4.678204444316581,4.735455893848129,False,True,503,1000,0.2
2222,MMEA-QR,1000,5,0.3,0.4,159308.89502742782,50,0.30817899107933044,0.9965734481880839,0.7328011047654674,0.7568042048266606,False,True,503,1000,0.2
2223,FAST-LTS,1000,5,0.3,0.4,1359.6264671807435,28,0.1162320002913475,0.9997994803104846,0.3405532912736685,0.34357005003784413,False,True,503,1000,0.2
2224,RBSA,1000,5,0.3,0.4,257763.35803249403,441,7.399744033813477,0.8938437220557643,10.786111596864549,10.840096345342136,False,True,503,1000,0.2
2225,RANDOM,1000,5,0.3,0.4,2701968.954367775,0,0.18156099319458008,0.9314812346493127,17.42761071153916,17.44669813934714,False,True,503,1000,0.2
2226,MMEA-QR,1000,5,0.3,0.4,264373.08898174553,50,0.2925260066986084,0.9966568040328146,4.407049075889672,4.410915107481769,False,True,503,1000,0.2
2227,FAST-LTS,1000,5,0.3,0.4,3256.3953384241972,16,0.11179300025105476,0.9994389250297441,1.0297889224127483,1.0325095305608383,False,True,503,1000,0.2
2228,RBSA,1000,5,0.3,0.4,26438.34955622067,378,7.406682014465332,0.9587627625364048,0.64448296027885,0.9038235632110605,False,True,503,1000,0.2
2229,RANDOM,1000,5,0.3,0.4,279794.668198283,0,0.1830819994211197,0.9877750581689783,7.033350214453157,7.043868615209235,False,True,503,1000,0.2
2230,MMEA-QR,1000,5,0.3,0.4,67530.24248020582,50,0.3003770112991333,0.9989743602679939,3.5116919473650237,3.514580155656727,False,True,503,1000,0.2
2231,FAST-LTS,1000,5,0.3,0.4,668.2588883801218,15,0.11041999980807304,0.9999636431603208,0.28734279060582435,0.28798269571381935,False,True,503,1000,0.2
2232,RBSA,1000,5,0.3,0.4,26693.054996403545,378,7.323301792144775,0.9782625347124204,3.6003626104712385,3.634546533136013,False,True,503,1000,0.2
2233,RANDOM,1000,5,0.3,0.4,753501.9033736872,0,0.17200399935245514,0.9866012987823576,8.37267387865148,8.381530661367334,False,True,503,1000,0.2
2234,MMEA-QR,1000,5,0.3,0.4,181987.5261868213,50,0.30461201071739197,0.9991320287763897,5.9199941373772385,5.921610825519289,False,True,503,1000,0.2
2235,FAST-LTS,1000,5,0.3,0.4,5893.090652787968,19,0.11309099942445755,0.9999591462416046,0.38136765017440355,0.3819235141501706,False,True,503,1000,0.2
2236,RBSA,1000,5,0.3,0.4,97671.66552425627,189,7.3899312019348145,0.910511921286515,13.423358283354936,13.464922936371202,False,True,503,1000,0.2
