idx,cnt,rss,step
7,276.0,2257.595025641653,7.0
8,276.0,2214.222485753275,8.0
9,276.0,2214.2224857532756,9.0
0,277.0,24596.58349131688,0.0
1,277.0,6282.4772231170655,1.0
2,277.0,3166.5108483720414,2.0
3,277.0,2683.9678887984765,3.0
4,277.0,2496.44990102569,4.0
5,277.0,2346.6078060144305,5.0
6,277.0,2270.1667210974765,6.0
7,277.0,2206.545130351589,7.0
8,277.0,2192.692737445983,8.0
9,277.0,2175.401502131849,9.0
10,277.0,2137.486220312239,10.0
11,277.0,2078.178807464773,11.0
12,277.0,1995.4432511085383,12.0
13,277.0,1956.9732755311372,13.0
14,277.0,1956.9732755311368,14.0
0,278.0,5782.181799973393,0.0
1,278.0,3800.6799223163025,1.0
2,278.0,3112.2950576275894,2.0
3,278.0,2566.785379841552,3.0
4,278.0,2283.3241119128797,4.0
5,278.0,2235.9962665167736,5.0
6,278.0,2218.079559889489,6.0
7,278.0,2204.080742884373,7.0
8,278.0,2204.080742884373,8.0
0,279.0,17060.393529543842,0.0
1,279.0,7855.301258943307,1.0
2,279.0,5488.453911326853,2.0
3,279.0,4041.732647325809,3.0
4,279.0,3070.241834302768,4.0
5,279.0,2442.027182644949,5.0
6,279.0,2200.975915059734,6.0
7,279.0,2100.425382974955,7.0
8,279.0,2028.859009709003,8.0
9,279.0,2028.859009709003,9.0
0,280.0,9166.2577965705,0.0
1,280.0,5545.015369432724,1.0
2,280.0,5042.351936963322,2.0
3,280.0,3967.46757996297,3.0
4,280.0,2391.005055793155,4.0
5,280.0,1991.424980471462,5.0
6,280.0,1944.2297662811548,6.0
7,280.0,1837.280757488707,7.0
8,280.0,1809.672163103273,8.0
9,280.0,1809.672163103273,9.0
0,281.0,11036.885239808207,0.0
1,281.0,3811.709499783689,1.0
2,281.0,2853.6998252551984,2.0
3,281.0,2106.269625570618,3.0
4,281.0,1937.0328994820165,4.0
5,281.0,1889.5831580263966,5.0
6,281.0,1883.0296162597726,6.0
7,281.0,1883.0296162597729,7.0
0,282.0,36411.221032209025,0.0
1,282.0,12943.913323706352,1.0
2,282.0,4923.434378701878,2.0
3,282.0,4017.529215584655,3.0
4,282.0,3346.7619966700536,4.0
5,282.0,2755.322422087832,5.0
6,282.0,2501.884173134296,6.0
7,282.0,2475.240427370971,7.0
8,282.0,2428.5061462910944,8.0
9,282.0,2406.900807860334,9.0
10,282.0,2330.6858017081418,10.0
11,282.0,2212.998081453534,11.0
12,282.0,2093.7092005384593,12.0
13,282.0,2053.0545047499877,13.0
14,282.0,2053.0545047499886,14.0
0,283.0,24800.20750103381,0.0
1,283.0,14181.042517059233,1.0
2,283.0,10495.639441070472,2.0
3,283.0,7993.034385414013,3.0
4,283.0,6403.502004123723,4.0
5,283.0,5771.300312785415,5.0
6,283.0,5438.709277130516,6.0
7,283.0,4863.252137468366,7.0
8,283.0,4089.6764401052324,8.0
9,283.0,3478.9390954259347,9.0
10,283.0,2866.4648511298874,10.0
11,283.0,2731.669241281979,11.0
12,283.0,2603.476619167112,12.0
13,283.0,2553.8811398480366,13.0
14,283.0,2553.881139848037,14.0
0,284.0,31315.588116640698,0.0
1,284.0,9597.962117974472,1.0
2,284.0,4598.362837819111,2.0
3,284.0,3035.0598514174935,3.0
4,284.0,2619.4385464616885,4.0
5,284.0,2395.5455735982987,5.0
6,284.0,2333.3789148807136,6.0
7,284.0,2270.451738805963,7.0
8,284.0,2270.451738805962,8.0
0,285.0,4116.512215190555,0.0
1,285.0,2484.4057743233016,1.0
2,285.0,2264.021024449754,2.0
3,285.0,2116.414676453176,3.0
4,285.0,2019.6255545564818,4.0
5,285.0,2013.2979598680479,5.0
6,285.0,2013.2979598680492,6.0
0,286.0,19098.137720128725,0.0
1,286.0,11819.364706948578,1.0
2,286.0,8132.772239363092,2.0
3,286.0,4952.213483302437,3.0
4,286.0,3914.359915187417,4.0
5,286.0,3375.8571482624398,5.0
6,286.0,3019.4179805544745,6.0
7,286.0,2478.789633073345,7.0
8,286.0,2181.1747219755143,8.0
9,286.0,2104.292382323463,9.0
10,286.0,2000.2557241355128,10.0
11,286.0,1974.216311369028,11.0
12,286.0,1955.4332005119302,12.0
13,286.0,1955.43320051193,13.0
0,287.0,6709.834011504161,0.0
1,287.0,3826.181036023532,1.0
2,287.0,3410.6133785336956,2.0
3,287.0,2985.1295133004646,3.0
4,287.0,2483.492516185128,4.0
5,287.0,2316.544483662199,5.0
6,287.0,2202.7617156334545,6.0
7,287.0,2088.370600347485,7.0
8,287.0,2043.7820100008123,8.0
9,287.0,1999.6515210083512,9.0
10,287.0,1967.7631007432944,10.0
11,287.0,1924.4399382517552,11.0
12,287.0,1914.4966531763318,12.0
13,287.0,1914.496653176331,13.0
0,288.0,15148.040011025543,0.0
1,288.0,6787.2329927231385,1.0
2,288.0,5339.430225624519,2.0
3,288.0,3892.576308510819,3.0
4,288.0,2928.8068145190095,4.0
5,288.0,2327.413875205344,5.0
6,288.0,2153.6388887900257,6.0
7,288.0,2113.4317299395816,7.0
8,288.0,2113.431729939582,8.0
0,289.0,20079.484688750545,0.0
1,289.0,9210.775297535678,1.0
2,289.0,6702.125263174704,2.0
3,289.0,4644.872580116851,3.0
4,289.0,3379.81144636217,4.0
5,289.0,2508.5698049614434,5.0
6,289.0,2229.619806546252,6.0
7,289.0,2056.297674276126,7.0
8,289.0,1972.8702731686114,8.0
9,289.0,1945.0678975870082,9.0
10,289.0,1945.0678975870082,10.0
0,290.0,14090.961852765584,0.0
1,290.0,6970.603496107609,1.0
2,290.0,4524.812553656784,2.0
3,290.0,3725.9103660710284,3.0
4,290.0,3502.139183089208,4.0
5,290.0,3117.9373109515727,5.0
6,290.0,2830.3707347907675,6.0
7,290.0,2489.6661754677925,7.0
8,290.0,2207.249248776741,8.0
9,290.0,2029.0209527319,9.0
10,290.0,2006.3279338130412,10.0
11,290.0,1985.1859783096197,11.0
12,290.0,1985.18597830962,12.0
0,291.0,8539.509627504214,0.0
1,291.0,4682.515208888146,1.0
2,291.0,3578.6770988010867,2.0
3,291.0,3016.10038927314,3.0
4,291.0,2808.63296565885,4.0
5,291.0,2510.871894839835,5.0
6,291.0,2479.78728192481,6.0
7,291.0,2479.7872819248087,7.0
0,292.0,13007.5535643203,0.0
1,292.0,9039.678202060672,1.0
2,292.0,7696.639838543505,2.0
3,292.0,6657.278700418797,3.0
4,292.0,5708.0450236834695,4.0
5,292.0,5180.7727959570475,5.0
6,292.0,4861.842278217961,6.0
7,292.0,4420.228389180366,7.0
8,292.0,4253.807472282314,8.0
9,292.0,4253.807472282313,9.0
0,293.0,10214.20505617132,0.0
1,293.0,5354.991883160577,1.0
2,293.0,3597.4369132008896,2.0
3,293.0,3081.983055839579,3.0
4,293.0,2685.183576351346,4.0
5,293.0,2312.971110503182,5.0
6,293.0,2182.206565043796,6.0
7,293.0,2020.665468296747,7.0
8,293.0,1982.4915894956202,8.0
9,293.0,1921.9446279128967,9.0
10,293.0,1904.6528718274317,10.0
11,293.0,1894.9433309220194,11.0
12,293.0,1894.9433309220176,12.0
0,294.0,33503.90528777163,0.0
1,294.0,21032.800718687777,1.0
2,294.0,12212.472244223034,2.0
3,294.0,8794.793883161341,3.0
4,294.0,6007.743587697949,4.0
5,294.0,4532.042995755459,5.0
6,294.0,3672.0587317205413,6.0
7,294.0,3117.9278321105703,7.0
8,294.0,2305.9344018802444,8.0
9,294.0,2047.8312122140471,9.0
10,294.0,1985.18597830962,10.0
11,294.0,1985.18597830962,11.0
0,295.0,13585.004565028301,0.0
1,295.0,8557.74744409633,1.0
2,295.0,5923.3580441523645,2.0
3,295.0,3289.5072815167073,3.0
4,295.0,2509.427912126979,4.0
5,295.0,2253.744042203495,5.0
6,295.0,2134.876461886266,6.0
7,295.0,2070.143512911701,7.0
8,295.0,1954.54894192751,8.0
9,295.0,1888.296220217031,9.0
10,295.0,1888.296220217032,10.0
0,296.0,23604.914288129363,0.0
1,296.0,12336.241556280493,1.0
2,296.0,8074.574499417997,2.0
3,296.0,5199.522278642414,3.0
4,296.0,4316.177327911083,4.0
5,296.0,4062.661923815247,5.0
6,296.0,3867.5086861226196,6.0
7,296.0,3662.49202167407,7.0
8,296.0,3314.897263576763,8.0
9,296.0,2625.903378190119,9.0
10,296.0,2158.3597162030023,10.0
11,296.0,2043.5461300209172,11.0
12,296.0,1968.3871122028875,12.0
13,296.0,1948.1517124961033,13.0
14,296.0,1931.7360552242528,14.0
15,296.0,1931.7360552242526,15.0
0,297.0,7337.60759494108,0.0
1,297.0,4461.952232171317,1.0
2,297.0,3305.9051413807406,2.0
3,297.0,2835.97637770379,3.0
4,297.0,2634.480691584288,4.0
5,297.0,2479.226866114643,5.0
6,297.0,2359.020427841354,6.0
7,297.0,2293.3620921562824,7.0
8,297.0,2293.3620921562833,8.0
0,298.0,20247.62284542813,0.0
1,298.0,8342.045861448434,1.0
2,298.0,4384.272718215189,2.0
3,298.0,2747.344588003168,3.0
4,298.0,2342.232166283087,4.0
5,298.0,2173.0633620343306,5.0
6,298.0,2070.5871604416134,6.0
7,298.0,2011.2024253630386,7.0
8,298.0,1954.1130924658225,8.0
9,298.0,1954.1130924658198,9.0
0,299.0,18674.09274865513,0.0
1,299.0,6680.383628595012,1.0
2,299.0,3591.7221321502375,2.0
3,299.0,2653.983126814856,3.0
4,299.0,2330.2095975756492,4.0
5,299.0,2172.8967676132634,5.0
6,299.0,2060.530724826106,6.0
7,299.0,1986.7582731818932,7.0
8,299.0,1986.7582731818934,8.0
0,300.0,14900.428333007105,0.0
1,300.0,6264.359569862073,1.0
2,300.0,4336.683167249963,2.0
3,300.0,3344.295529059979,3.0
4,300.0,2848.4238514559834,4.0
5,300.0,2289.6968934596207,5.0
6,300.0,2196.8098406656964,6.0
7,300.0,2167.927734225007,7.0
8,300.0,2067.1608435075245,8.0
9,300.0,1960.8162274251101,9.0
10,300.0,1919.2363625997293,10.0
11,300.0,1898.9024769365958,11.0
12,300.0,1882.3436332408091,12.0
13,300.0,1882.3436332408105,13.0
0,301.0,7860.543475332693,0.0
1,301.0,7009.149573502139,1.0
2,301.0,6083.393474951153,2.0
3,301.0,4969.380032535316,3.0
4,301.0,3700.3038568323777,4.0
5,301.0,3164.979493318617,5.0
6,301.0,2525.2740572599337,6.0
7,301.0,2432.3420493213093,7.0
8,301.0,2377.0754219878568,8.0
9,301.0,2189.5475072914614,9.0
10,301.0,2002.273442361217,10.0
11,301.0,2002.2734423612173,11.0
0,302.0,17347.090829912144,0.0
1,302.0,5060.644257007116,1.0
2,302.0,3169.851132911487,2.0
3,302.0,2825.280363539124,3.0
4,302.0,2566.803973052754,4.0
5,302.0,2423.314226725254,5.0
6,302.0,2277.2620879250353,6.0
7,302.0,2115.032059421984,7.0
8,302.0,2064.5326702599377,8.0
9,302.0,2057.163969858806,9.0
10,302.0,2041.2233102180505,10.0
11,302.0,2031.07986868422,11.0
12,302.0,2031.0798686842202,12.0
0,303.0,5873.839131553653,0.0
1,303.0,3699.4449410175957,1.0
2,303.0,3188.912355628566,2.0
3,303.0,3085.912559033108,3.0
4,303.0,2945.280961352539,4.0
5,303.0,2896.0231161495644,5.0
6,303.0,2851.2517427254534,6.0
7,303.0,2613.058139905106,7.0
8,303.0,2152.984691704014,8.0
9,303.0,2078.7754934466566,9.0
10,303.0,2078.775493446657,10.0
0,304.0,6124.246745553433,0.0
1,304.0,3960.1462928754854,1.0
2,304.0,2759.920676245373,2.0
3,304.0,2434.101584209814,3.0
4,304.0,2191.7393143197896,4.0
5,304.0,2041.3652661872832,5.0
6,304.0,1962.1977669172084,6.0
7,304.0,1892.238565116526,7.0
8,304.0,1892.238565116526,8.0
0,305.0,7143.856473589371,0.0
1,305.0,3607.7863278327163,1.0
2,305.0,2955.0364289215095,2.0
3,305.0,2595.718199165857,3.0
4,305.0,2219.083076682564,4.0
5,305.0,2154.133881110884,5.0
6,305.0,2154.1338811108826,6.0
0,306.0,23688.81940492788,0.0
1,306.0,11053.155750473334,1.0
2,306.0,6273.812814677518,2.0
3,306.0,4224.25859349417,3.0
4,306.0,3503.029573803908,4.0
5,306.0,2970.0414844912248,5.0
6,306.0,2522.1685338687907,6.0
7,306.0,2118.908792296703,7.0
8,306.0,1973.8690846909255,8.0
9,306.0,1958.93854872145,9.0
10,306.0,1924.1298163799636,10.0
11,306.0,1924.129816379963,11.0
0,307.0,37485.632197003426,0.0
1,307.0,24024.121305967063,1.0
2,307.0,16775.101445479413,2.0
3,307.0,10240.08208961628,3.0
4,307.0,5577.14803197723,4.0
5,307.0,3157.5952852384016,5.0
6,307.0,2405.106797363,6.0
7,307.0,2294.2878273209535,7.0
8,307.0,2278.1968259677965,8.0
9,307.0,2278.1968259677947,9.0
0,308.0,37162.9045822264,0.0
1,308.0,17928.824979409543,1.0
2,308.0,10835.25395722062,2.0
3,308.0,8410.65519815499,3.0
4,308.0,7158.248234180825,4.0
5,308.0,6339.624103485926,5.0
6,308.0,5855.735024790708,6.0
7,308.0,4869.118507704069,7.0
8,308.0,4141.652359384396,8.0
9,308.0,3296.6105041596,9.0
10,308.0,2569.9165776769228,10.0
11,308.0,2315.1885226977624,11.0
12,308.0,2215.394431816882,12.0
13,308.0,2186.717603858603,13.0
14,308.0,2186.717603858602,14.0
0,309.0,20145.060131303755,0.0
1,309.0,6507.792488344098,1.0
2,309.0,4322.6598478351425,2.0
3,309.0,3589.5727241804493,3.0
4,309.0,3159.954188905427,4.0
5,309.0,2815.486506604296,5.0
6,309.0,2518.1001443189043,6.0
7,309.0,2415.478608436083,7.0
8,309.0,2361.8167141282365,8.0
9,309.0,2298.2523321895796,9.0
10,309.0,2276.326678235008,10.0
11,309.0,2268.460655992889,11.0
12,309.0,2255.521067828597,12.0
13,309.0,2235.733479679729,13.0
14,309.0,2235.73347967973,14.0
0,310.0,7438.012351379514,0.0
1,310.0,4584.570173541244,1.0
2,310.0,3670.45895327589,2.0
3,310.0,3037.369569751867,3.0
4,310.0,2625.3895350727475,4.0
5,310.0,2420.209008839497,5.0
6,310.0,2272.799043279131,6.0
7,310.0,2203.4448746609664,7.0
8,310.0,2179.159324025937,8.0
9,310.0,2164.263418678376,9.0
10,310.0,2154.9644052409703,10.0
11,310.0,2052.0987376758976,11.0
12,310.0,2030.6450250928606,12.0
13,310.0,1998.8858157150337,13.0
14,310.0,1987.314128857464,14.0
15,310.0,1930.7610113334372,15.0
16,310.0,1865.8760069470677,16.0
17,310.0,1865.876006947068,17.0
0,311.0,18636.522408521625,0.0
1,311.0,6675.37234467698,1.0
2,311.0,5048.091988599032,2.0
3,311.0,3981.82978587985,3.0
4,311.0,3401.6433359670955,4.0
5,311.0,3175.7827029125483,5.0
6,311.0,2846.6292486824195,6.0
7,311.0,2611.4714927105065,7.0
8,311.0,2442.683106249014,8.0
9,311.0,2334.7899265800947,9.0
10,311.0,2201.74372348229,10.0
11,311.0,2080.2761691074265,11.0
12,311.0,1952.3782596943029,12.0
13,311.0,1877.1976141763976,13.0
14,311.0,1877.1976141763964,14.0
0,312.0,6396.778431988641,0.0
1,312.0,3839.6487221754446,1.0
2,312.0,3258.2622738848004,2.0
3,312.0,2825.0812729835707,3.0
4,312.0,2518.262325751583,4.0
5,312.0,2486.1389147373498,5.0
6,312.0,2486.13891473735,6.0
0,313.0,18340.55464906299,0.0
1,313.0,9156.852669910233,1.0
2,313.0,7524.219989686314,2.0
3,313.0,5808.316403360751,3.0
4,313.0,5358.189530844921,4.0
5,313.0,4764.778724970569,5.0
6,313.0,3825.900388784067,6.0
7,313.0,3230.3948754467815,7.0
8,313.0,2763.873981488526,8.0
9,313.0,2610.500980599664,9.0
10,313.0,2552.83891146974,10.0
11,313.0,2521.152127344198,11.0
12,313.0,2486.1389147373498,12.0
13,313.0,2486.13891473735,13.0
0,314.0,8831.026162239883,0.0
1,314.0,3633.363479209056,1.0
2,314.0,2926.77291452769,2.0
3,314.0,2571.4226654807812,3.0
4,314.0,2465.2631664342957,4.0
5,314.0,2388.5105753992666,5.0
6,314.0,2227.933023220213,6.0
7,314.0,2158.017861288274,7.0
8,314.0,2136.2434649303264,8.0
9,314.0,2110.670322225229,9.0
10,314.0,2100.164690683363,10.0
11,314.0,2100.164690683364,11.0
0,315.0,24383.079033584676,0.0
1,315.0,9613.143174605271,1.0
2,315.0,5414.940207061745,2.0
3,315.0,4704.085509976234,3.0
4,315.0,4331.275131222395,4.0
5,315.0,4304.907626263661,5.0
6,315.0,4304.907626263662,6.0
0,316.0,25829.39156150031,0.0
1,316.0,13527.147923012519,1.0
2,316.0,8404.335117120352,2.0
3,316.0,6149.117837334319,3.0
4,316.0,4618.946938791584,4.0
5,316.0,3736.8753876489654,5.0
6,316.0,3084.3268152822743,6.0
7,316.0,2523.0697251743773,7.0
8,316.0,2249.242519045448,8.0
9,316.0,2131.8469259823237,9.0
10,316.0,1966.9924860651154,10.0
11,316.0,1836.4270190045822,11.0
12,316.0,1809.6721631032742,12.0
13,316.0,1809.672163103273,13.0
0,317.0,13860.756441907337,0.0
1,317.0,3732.4148642398586,1.0
2,317.0,3037.8996068369947,2.0
3,317.0,2487.8730962511845,3.0
4,317.0,2395.673881619892,4.0
5,317.0,2357.737154388614,5.0
6,317.0,2220.878190650992,6.0
7,317.0,2145.865917656427,7.0
8,317.0,2120.9644063434243,8.0
9,317.0,2088.9115161552913,9.0
10,317.0,1949.778297354404,10.0
11,317.0,1949.778297354405,11.0
0,318.0,3675.2460943062715,0.0
1,318.0,2547.3776290681076,1.0
2,318.0,2128.1471728341285,2.0
3,318.0,2077.701440690081,3.0
4,318.0,2077.7014406900807,4.0
0,319.0,24770.32920305269,0.0
1,319.0,13017.94608811515,1.0
2,319.0,9697.515107320689,2.0
3,319.0,8084.7316379548465,3.0
4,319.0,6700.020265870296,4.0
5,319.0,5769.372501995747,5.0
6,319.0,4944.9541791760075,6.0
7,319.0,4104.027837790305,7.0
8,319.0,3280.117106471752,8.0
9,319.0,2930.306779029188,9.0
10,319.0,2813.680303729317,10.0
11,319.0,2663.665924040972,11.0
12,319.0,2609.820443616034,12.0
13,319.0,2585.5314208992518,13.0
14,319.0,2461.894715125257,14.0
15,319.0,2426.3561766242974,15.0
16,319.0,2426.3561766242965,16.0
0,320.0,17468.964889874467,0.0
1,320.0,8656.676458871621,1.0
2,320.0,5522.334528473932,2.0
3,320.0,3303.119295012818,3.0
4,320.0,2340.985315055137,4.0
5,320.0,2192.2358763961124,5.0
6,320.0,2063.541127893237,6.0
7,320.0,1973.1829399660196,7.0
8,320.0,1905.25331043633,8.0
9,320.0,1898.1766260222769,9.0
10,320.0,1898.176626022275,10.0
0,321.0,11203.635041043408,0.0
1,321.0,7308.6820260351415,1.0
2,321.0,4793.0098576165865,2.0
3,321.0,3380.5297878264337,3.0
4,321.0,2806.4580415466494,4.0
5,321.0,2439.473764157444,5.0
6,321.0,2132.02467798044,6.0
7,321.0,1995.305264939281,7.0
8,321.0,1979.2547610051108,8.0
9,321.0,1979.2547610051108,9.0
0,322.0,15172.927789178662,0.0
1,322.0,6452.778555566983,1.0
2,322.0,4357.958586709683,2.0
3,322.0,2863.2227727275394,3.0
4,322.0,2306.257443102009,4.0
5,322.0,2127.894137128217,5.0
6,322.0,2074.4557683329217,6.0
7,322.0,1947.6651856312405,7.0
8,322.0,1875.3920836822097,8.0
9,322.0,1809.0787767196182,9.0
10,322.0,1809.0787767196184,10.0
0,323.0,29742.329298931225,0.0
1,323.0,13621.398593443895,1.0
2,323.0,7946.871849926275,2.0
3,323.0,4370.654600751691,3.0
4,323.0,2897.7929906775803,4.0
5,323.0,2358.2686968301196,5.0
6,323.0,2160.5207257449033,6.0
7,323.0,2116.6675539146786,7.0
8,323.0,2003.6382043714423,8.0
9,323.0,1975.9119864248855,9.0
10,323.0,1959.5037061659455,10.0
11,323.0,1935.267606964376,11.0
12,323.0,1884.770803646318,12.0
13,323.0,1827.8752004048674,13.0
14,323.0,1827.8752004048692,14.0
0,324.0,18051.86316662149,0.0
1,324.0,7053.211127427563,1.0
2,324.0,4578.38940626099,2.0
3,324.0,3330.903792372358,3.0
4,324.0,2828.624183564998,4.0
5,324.0,2742.675252575401,5.0
6,324.0,2713.7200230356625,6.0
7,324.0,2713.720023035662,7.0
0,325.0,7635.7072218143685,0.0
1,325.0,3539.0895132427763,1.0
2,325.0,2757.740571453516,2.0
3,325.0,2381.255403935128,3.0
4,325.0,2154.1417018436623,4.0
5,325.0,2059.323213866539,5.0
6,325.0,2042.6461282911525,6.0
7,325.0,2042.6461282911534,7.0
0,326.0,14460.727168822648,0.0
1,326.0,4827.039225768637,1.0
2,326.0,2497.8712600560816,2.0
3,326.0,2246.6119114742437,3.0
4,326.0,2114.9566948820157,4.0
5,326.0,2096.182785097313,5.0
6,326.0,2087.4404911265037,6.0
7,326.0,2087.440491126504,7.0
0,327.0,11441.996295536017,0.0
1,327.0,7510.6815215973875,1.0
2,327.0,4343.040360676867,2.0
3,327.0,3032.214831692082,3.0
4,327.0,2569.197555526593,4.0
5,327.0,2419.545100274482,5.0
6,327.0,2118.329112389836,6.0
7,327.0,1979.7990653728218,7.0
8,327.0,1964.8569160719542,8.0
9,327.0,1964.856916071954,9.0
0,328.0,8320.997465611628,0.0
1,328.0,4580.930325713547,1.0
2,328.0,3088.722037526981,2.0
3,328.0,2700.454530689996,3.0
4,328.0,2544.461004362024,4.0
5,328.0,2051.852305951038,5.0
6,328.0,1939.3506715384879,6.0
7,328.0,1927.4304317163344,7.0
8,328.0,1927.4304317163349,8.0
0,329.0,19542.611085677883,0.0
1,329.0,5763.217812857763,1.0
2,329.0,3831.42153940251,2.0
3,329.0,3153.9202204421467,3.0
4,329.0,2572.4130457056585,4.0
5,329.0,2273.2675690960577,5.0
6,329.0,2152.68431413189,6.0
7,329.0,2051.9769346778335,7.0
8,329.0,2000.6487678763842,8.0
9,329.0,1953.90318484418,9.0
10,329.0,1933.2291786674677,10.0
11,329.0,1933.229178667467,11.0
0,330.0,26379.5809634339,0.0
1,330.0,8341.933466271827,1.0
2,330.0,4174.439854161013,2.0
3,330.0,2880.0707931526463,3.0
4,330.0,2602.1015370178657,4.0
5,330.0,2337.5286880510416,5.0
6,330.0,2131.948151542516,6.0
7,330.0,2022.9131442962673,7.0
8,330.0,1977.9339477076983,8.0
9,330.0,1935.6411620889887,9.0
10,330.0,1935.641162088988,10.0
0,331.0,3088.897496432945,0.0
1,331.0,2780.476963943685,1.0
2,331.0,2766.6984551411306,2.0
3,331.0,2766.698455141128,3.0
0,332.0,19600.718499784933,0.0
1,332.0,8669.414693036018,1.0
2,332.0,5157.552104412908,2.0
3,332.0,2925.8939998753985,3.0
4,332.0,2498.9614404376784,4.0
5,332.0,2341.6802810829395,5.0
6,332.0,2299.1140515590237,6.0
7,332.0,2195.7476236584785,7.0
8,332.0,2127.6486421895406,8.0
9,332.0,2082.78906483597,9.0
10,332.0,2082.7890648359694,10.0
0,333.0,32936.6967886071,0.0
1,333.0,12144.106426475699,1.0
2,333.0,4282.957081119384,2.0
3,333.0,2722.1248316131096,3.0
4,333.0,2406.051961948892,4.0
5,333.0,2249.5871143644945,5.0
6,333.0,2040.8188188830793,6.0
7,333.0,2010.1388931822285,7.0
8,333.0,2001.5108184002856,8.0
9,333.0,1971.2660033881366,9.0
10,333.0,1950.8840815503565,10.0
11,333.0,1917.4285149526122,11.0
12,333.0,1897.788813991579,12.0
13,333.0,1897.7888139915779,13.0
0,334.0,13124.254133685514,0.0
1,334.0,4897.21031620062,1.0
2,334.0,3559.3172243892623,2.0
3,334.0,2897.6999600786767,3.0
4,334.0,2872.902523696923,4.0
5,334.0,2817.0620128932446,5.0
6,334.0,2760.0736558993103,6.0
7,334.0,2760.073655899309,7.0
0,335.0,49788.150234033565,0.0
1,335.0,13337.638307728626,1.0
2,335.0,5881.624766954027,2.0
3,335.0,4036.6116982131193,3.0
4,335.0,3263.886134120242,4.0
5,335.0,2619.5981568418974,5.0
6,335.0,2353.9721729546404,6.0
7,335.0,2072.5900961474645,7.0
8,335.0,2000.9257160048228,8.0
9,335.0,1940.0365484251822,9.0
10,335.0,1929.9637835942228,10.0
11,335.0,1929.9637835942206,11.0
0,336.0,10960.349426724457,0.0
1,336.0,3742.586766535473,1.0
2,336.0,2828.654868985613,2.0
3,336.0,2670.322801412106,3.0
4,336.0,2591.2117088319756,4.0
5,336.0,2591.2117088319756,5.0
0,337.0,7980.019075084301,0.0
1,337.0,5231.668090738915,1.0
2,337.0,3914.5698175412963,2.0
3,337.0,3312.203084421303,3.0
4,337.0,2570.2786427925143,4.0
5,337.0,2382.4327735646675,5.0
6,337.0,2210.5619402661764,6.0
7,337.0,2161.5886927994857,7.0
8,337.0,2161.5886927994866,8.0
0,338.0,5656.3297597961,0.0
1,338.0,3997.5593138347313,1.0
2,338.0,2932.2343528339134,2.0
3,338.0,2485.6059135555106,3.0
4,338.0,2373.910141014183,4.0
5,338.0,2356.649792008356,5.0
6,338.0,2316.644766419141,6.0
7,338.0,2300.7636865284094,7.0
8,338.0,2300.7636865284103,8.0
0,339.0,3661.206211950661,0.0
1,339.0,2687.2851837241665,1.0
2,339.0,2489.088721630552,2.0
3,339.0,2396.195154750905,3.0
4,339.0,2363.2894058044812,4.0
5,339.0,2349.8673903836066,5.0
6,339.0,2349.8673903836093,6.0
0,340.0,3960.2870388598312,0.0
1,340.0,2899.44260738068,1.0
2,340.0,2573.3880045097276,2.0
3,340.0,2249.7116576383796,3.0
4,340.0,2231.459231202563,4.0
5,340.0,2132.215179132254,5.0
6,340.0,2113.9842281557894,6.0
7,340.0,2046.1333584362746,7.0
8,340.0,1923.1236445887573,8.0
9,340.0,1882.1539161460507,9.0
10,340.0,1882.15391614605,10.0
0,341.0,9802.128329589423,0.0
1,341.0,4284.504714238229,1.0
2,341.0,2653.896874181908,2.0
3,341.0,2426.9841236410366,3.0
4,341.0,2305.9786679875338,4.0
5,341.0,2278.7860367895987,5.0
6,341.0,2266.9975922777876,6.0
7,341.0,2253.5520187688953,7.0
8,341.0,2242.3844482282097,8.0
9,341.0,2242.3844482282097,9.0
0,342.0,15210.39272643056,0.0
1,342.0,10922.060485035941,1.0
2,342.0,8266.973830827033,2.0
3,342.0,5422.899661344518,3.0
4,342.0,3103.3949517056158,4.0
5,342.0,2369.8612340649647,5.0
6,342.0,2328.847596792124,6.0
7,342.0,2306.6584230857625,7.0
8,342.0,2256.0478573367946,8.0
9,342.0,2184.1246749597444,9.0
10,342.0,2169.4125717384086,10.0
11,342.0,2046.4485769076236,11.0
12,342.0,2046.448576907624,12.0
0,343.0,18270.028659461834,0.0
1,343.0,10284.11892291014,1.0
2,343.0,6366.960476821851,2.0
3,343.0,4158.29855242209,3.0
4,343.0,3273.7090861349193,4.0
5,343.0,2862.22201728038,5.0
6,343.0,2507.6368224792163,6.0
7,343.0,2133.5443765269065,7.0
8,343.0,2078.024873545003,8.0
9,343.0,2068.749395221041,9.0
10,343.0,2047.8222662879955,10.0
11,343.0,2047.8222662879969,11.0
0,344.0,23741.688572756437,0.0
1,344.0,11373.722388119524,1.0
2,344.0,6711.232053274604,2.0
3,344.0,3883.2185405718183,3.0
4,344.0,2858.062677923571,4.0
5,344.0,2378.401994396613,5.0
6,344.0,2265.614043612442,6.0
7,344.0,2143.293096209338,7.0
8,344.0,2093.271828324514,8.0
9,344.0,1965.3119728372465,9.0
10,344.0,1819.95386354436,10.0
11,344.0,1805.857347088498,11.0
12,344.0,1805.8573470884976,12.0
0,345.0,7587.733022779525,0.0
1,345.0,3101.38662991275,1.0
2,345.0,2436.1667074597067,2.0
3,345.0,2225.5883917100623,3.0
4,345.0,2085.2743028079876,4.0
5,345.0,1954.1536744882014,5.0
6,345.0,1864.9256000589617,6.0
7,345.0,1844.8551776901065,7.0
